N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_atomic_warp	aos	64	1024	16	1	2	5.6202	0.0104684
8M	256	cuda_atomic_warp	aos	64	1024	16	1	3	5.61462	0.010458
8M	256	cuda_atomic_warp	aos	64	1024	16	1	4	5.6726	0.010566
8M	256	cuda_atomic_warp	aos	64	1024	16	1	5	5.61879	0.0104658
8M	256	cuda_atomic_warp	aos	64	4096	1	1	1	3.58147	0.00667101
8M	256	cuda_atomic_warp	aos	64	4096	1	1	2	3.57378	0.00665669
8M	256	cuda_atomic_warp	aos	64	4096	1	1	3	3.57562	0.0066601
8M	256	cuda_atomic_warp	aos	64	4096	1	1	4	3.57401	0.00665712
8M	256	cuda_atomic_warp	aos	64	4096	1	1	5	3.57319	0.00665558
8M	256	cuda_atomic_warp	aos	64	4096	4	1	1	5.63319	0.0104926
8M	256	cuda_atomic_warp	aos	64	4096	4	1	2	5.62458	0.0104766
8M	256	cuda_atomic_warp	aos	64	4096	4	1	3	5.61935	0.0104669
8M	256	cuda_atomic_warp	aos	64	4096	4	1	4	5.62206	0.0104719
8M	256	cuda_atomic_warp	aos	64	4096	4	1	5	5.62333	0.0104743
8M	256	cuda_atomic_warp	aos	64	4096	16	1	1	7.42407	0.0138284
8M	256	cuda_atomic_warp	aos	64	4096	16	1	2	7.39489	0.013774
8M	256	cuda_atomic_warp	aos	64	4096	16	1	3	7.40809	0.0137986
8M	256	cuda_atomic_warp	aos	64	4096	16	1	4	7.40721	0.013797
8M	256	cuda_atomic_warp	aos	64	4096	16	1	5	7.41646	0.0138142
8M	256	cuda_atomic_warp	aos	128	16	1	1	1	11.7401	0.0109338
8M	256	cuda_atomic_warp	aos	128	16	1	1	2	13.9051	0.0129501
8M	256	cuda_atomic_warp	aos	128	16	1	1	3	11.7465	0.0109398
8M	256	cuda_atomic_warp	aos	128	16	1	1	4	11.7438	0.0109373
8M	256	cuda_atomic_warp	aos	128	16	1	1	5	11.745	0.0109384
8M	256	cuda_atomic_warp	aos	128	16	4	1	1	7.01339	0.00653173
8M	256	cuda_atomic_warp	aos	128	16	4	1	2	5.93456	0.00552699
8M	256	cuda_atomic_warp	aos	128	16	4	1	3	5.9466	0.0055382
8M	256	cuda_atomic_warp	aos	128	16	4	1	4	5.94578	0.00553744
8M	256	cuda_atomic_warp	aos	128	16	4	1	5	7.01714	0.00653522
8M	256	cuda_atomic_warp	aos	128	16	16	1	1	5.42847	0.00505566
8M	256	cuda_atomic_warp	aos	128	16	16	1	2	5.42828	0.00505548
8M	256	cuda_atomic_warp	aos	128	16	16	1	3	5.42116	0.00504885
8M	256	cuda_atomic_warp	aos	128	16	16	1	4	5.82827	0.005428
8M	256	cuda_atomic_warp	aos	128	16	16	1	5	5.57607	0.00519312
8M	256	cuda_atomic_warp	aos	128	64	1	1	1	5.94755	0.00553909
8M	256	cuda_atomic_warp	aos	128	64	1	1	2	7.02462	0.00654218
8M	256	cuda_atomic_warp	aos	128	64	1	1	3	6.34576	0.00590995
8M	256	cuda_atomic_warp	aos	128	64	1	1	4	5.94642	0.00553803
8M	256	cuda_atomic_warp	aos	128	64	1	1	5	5.93583	0.00552818
8M	256	cuda_atomic_warp	aos	128	64	4	1	1	5.82331	0.00542338
8M	256	cuda_atomic_warp	aos	128	64	4	1	2	5.43018	0.00505725
8M	256	cuda_atomic_warp	aos	128	64	4	1	3	5.42692	0.00505421
8M	256	cuda_atomic_warp	aos	128	64	4	1	4	5.42092	0.00504863
8M	256	cuda_atomic_warp	aos	128	64	4	1	5	5.81001	0.005411
8M	256	cuda_atomic_warp	aos	128	64	16	1	1	5.42374	0.00505125
8M	256	cuda_atomic_warp	aos	128	64	16	1	2	5.42722	0.00505449
8M	256	cuda_atomic_warp	aos	128	64	16	1	3	5.42491	0.00505234
8M	256	cuda_atomic_warp	aos	128	64	16	1	4	5.81231	0.00541314
8M	256	cuda_atomic_warp	aos	128	64	16	1	5	5.57871	0.00519558
8M	256	cuda_atomic_warp	aos	128	256	1	1	1	5.2498	0.00488926
8M	256	cuda_atomic_warp	aos	128	256	1	1	2	5.48967	0.00511266
8M	256	cuda_atomic_warp	aos	128	256	1	1	3	5.34693	0.00497972
8M	256	cuda_atomic_warp	aos	128	256	1	1	4	5.24769	0.00488729
8M	256	cuda_atomic_warp	aos	128	256	1	1	5	5.24893	0.00488845
8M	256	cuda_atomic_warp	aos	128	256	4	1	1	5.81197	0.00541282
8M	256	cuda_atomic_warp	aos	128	256	4	1	2	5.57422	0.00519139
8M	256	cuda_atomic_warp	aos	128	256	4	1	3	5.43413	0.00506093
8M	256	cuda_atomic_warp	aos	128	256	4	1	4	5.43516	0.00506189
8M	256	cuda_atomic_warp	aos	128	256	4	1	5	5.42912	0.00505626
8M	256	cuda_atomic_warp	aos	128	256	16	1	1	7.86898	0.00732856
8M	256	cuda_atomic_warp	aos	128	256	16	1	2	7.84979	0.00731068
8M	256	cuda_atomic_warp	aos	128	256	16	1	3	7.85245	0.00731317
8M	256	cuda_atomic_warp	aos	128	256	16	1	4	7.85579	0.00731628
8M	256	cuda_atomic_warp	aos	128	256	16	1	5	7.93113	0.00738644
8M	256	cuda_atomic_warp	aos	128	1024	1	1	1	5.25342	0.00489263
8M	256	cuda_atomic_warp	aos	128	1024	1	1	2	5.24403	0.00488388
8M	256	cuda_atomic_warp	aos	128	1024	1	1	3	5.49724	0.0051197
8M	256	cuda_atomic_warp	aos	128	1024	1	1	4	5.25566	0.00489471
8M	256	cuda_atomic_warp	aos	128	1024	1	1	5	5.25155	0.00489089
8M	256	cuda_atomic_warp	aos	128	1024	4	1	1	7.85608	0.00731654
8M	256	cuda_atomic_warp	aos	128	1024	4	1	2	7.92911	0.00738456
8M	256	cuda_atomic_warp	aos	128	1024	4	1	3	7.88467	0.00734317
8M	256	cuda_atomic_warp	aos	128	1024	4	1	4	7.8554	0.00731592
8M	256	cuda_atomic_warp	aos	128	1024	4	1	5	7.84938	0.0073103
8M	256	cuda_atomic_warp	aos	128	1024	16	1	1	12.7919	0.0119134
8M	256	cuda_atomic_warp	aos	128	1024	16	1	2	12.8924	0.012007
8M	256	cuda_atomic_warp	aos	128	1024	16	1	3	12.9739	0.0120829
8M	256	cuda_atomic_warp	aos	128	1024	16	1	4	12.9811	0.0120896
8M	256	cuda_atomic_warp	aos	128	1024	16	1	5	12.7979	0.0119189
8M	256	cuda_atomic_warp	aos	128	4096	1	1	1	7.82306	0.00728579
8M	256	cuda_atomic_warp	aos	128	4096	1	1	2	7.82096	0.00728383
8M	256	cuda_atomic_warp	aos	128	4096	1	1	3	7.81893	0.00728195
8M	256	cuda_atomic_warp	aos	128	4096	1	1	4	7.89392	0.00735179
8M	256	cuda_atomic_warp	aos	128	4096	1	1	5	7.84297	0.00730433
8M	256	cuda_atomic_warp	aos	128	4096	4	1	1	12.9848	0.012093
8M	256	cuda_atomic_warp	aos	128	4096	4	1	2	12.7907	0.0119123
8M	256	cuda_atomic_warp	aos	128	4096	4	1	3	12.9767	0.0120855
8M	256	cuda_atomic_warp	aos	128	4096	4	1	4	12.9813	0.0120898
8M	256	cuda_atomic_warp	aos	128	4096	4	1	5	12.9796	0.0120882
8M	256	cuda_atomic_warp	aos	128	4096	16	1	1	15.8045	0.0147191
8M	256	cuda_atomic_warp	aos	128	4096	16	1	2	15.8681	0.0147783
8M	256	cuda_atomic_warp	aos	128	4096	16	1	3	15.8695	0.0147796
8M	256	cuda_atomic_warp	aos	128	4096	16	1	4	15.8688	0.014779
8M	256	cuda_atomic_warp	aos	128	4096	16	1	5	15.8046	0.0147192
8M	256	cuda_atomic_warp	soa	4	16	1	1	1	36.3371	1.08293
8M	256	cuda_atomic_warp	soa	4	16	1	1	2	36.3529	1.0834
8M	256	cuda_atomic_warp	soa	4	16	1	1	3	36.338	1.08296
8M	256	cuda_atomic_warp	soa	4	16	1	1	4	36.3383	1.08296
8M	256	cuda_atomic_warp	soa	4	16	1	1	5	36.3371	1.08293
8M	256	cuda_atomic_warp	soa	4	16	4	1	1	18.204	0.542522
8M	256	cuda_atomic_warp	soa	4	16	4	1	2	18.206	0.542582
8M	256	cuda_atomic_warp	soa	4	16	4	1	3	18.2043	0.542529
8M	256	cuda_atomic_warp	soa	4	16	4	1	4	18.2057	0.542574
8M	256	cuda_atomic_warp	soa	4	16	4	1	5	18.207	0.542611
8M	256	cuda_atomic_warp	soa	4	16	16	1	1	4.6082	0.137335
8M	256	cuda_atomic_warp	soa	4	16	16	1	2	4.60905	0.13736
8M	256	cuda_atomic_warp	soa	4	16	16	1	3	4.60789	0.137326
8M	256	cuda_atomic_warp	soa	4	16	16	1	4	4.60894	0.137357
8M	256	cuda_atomic_warp	soa	4	16	16	1	5	4.60744	0.137312
8M	256	cuda_atomic_warp	soa	4	64	1	1	1	14.3129	0.426556
8M	256	cuda_atomic_warp	soa	4	64	1	1	2	14.314	0.426589
8M	256	cuda_atomic_warp	soa	4	64	1	1	3	14.3145	0.426604
8M	256	cuda_atomic_warp	soa	4	64	1	1	4	14.3147	0.42661
8M	256	cuda_atomic_warp	soa	4	64	1	1	5	14.3134	0.426573
8M	256	cuda_atomic_warp	soa	4	64	4	1	1	3.60439	0.107419
8M	256	cuda_atomic_warp	soa	4	64	4	1	2	3.60488	0.107434
8M	256	cuda_atomic_warp	soa	4	64	4	1	3	3.60563	0.107456
8M	256	cuda_atomic_warp	soa	4	64	4	1	4	3.6051	0.10744
8M	256	cuda_atomic_warp	soa	4	64	4	1	5	3.60745	0.10751
8M	256	cuda_atomic_warp	soa	4	64	16	1	1	2.95755	0.0881419
8M	256	cuda_atomic_warp	soa	4	64	16	1	2	2.95744	0.0881386
8M	256	cuda_atomic_warp	soa	4	64	16	1	3	2.96016	0.0882195
8M	256	cuda_atomic_warp	soa	4	64	16	1	4	2.96132	0.0882543
8M	256	cuda_atomic_warp	soa	4	64	16	1	5	2.95747	0.0881395
8M	256	cuda_atomic_warp	soa	4	256	1	1	1	3.60309	0.107381
8M	256	cuda_atomic_warp	soa	4	256	1	1	2	3.60098	0.107317
8M	256	cuda_atomic_warp	soa	4	256	1	1	3	3.60058	0.107306
8M	256	cuda_atomic_warp	soa	4	256	1	1	4	3.60239	0.10736
8M	256	cuda_atomic_warp	soa	4	256	1	1	5	3.60027	0.107296
8M	256	cuda_atomic_warp	soa	4	256	4	1	1	2.95513	0.0880696
8M	256	cuda_atomic_warp	soa	4	256	4	1	2	2.9551	0.0880688
8M	256	cuda_atomic_warp	soa	4	256	4	1	3	2.95568	0.0880862
8M	256	cuda_atomic_warp	soa	4	256	4	1	4	2.95979	0.0882085
8M	256	cuda_atomic_warp	soa	4	256	4	1	5	2.95419	0.0880416
8M	256	cuda_atomic_warp	soa	4	256	16	1	1	2.96101	0.0882451
8M	256	cuda_atomic_warp	soa	4	256	16	1	2	2.9568	0.0881195
8M	256	cuda_atomic_warp	soa	4	256	16	1	3	2.9597	0.0882059
8M	256	cuda_atomic_warp	soa	4	256	16	1	4	2.96113	0.0882484
8M	256	cuda_atomic_warp	soa	4	256	16	1	5	2.96254	0.0882907
8M	256	cuda_atomic_warp	soa	4	1024	1	1	1	2.43224	0.0724864
8M	256	cuda_atomic_warp	soa	4	1024	1	1	2	2.4416	0.0727655
8M	256	cuda_atomic_warp	soa	4	1024	1	1	3	2.43195	0.0724776
8M	256	cuda_atomic_warp	soa	4	1024	1	1	4	2.43265	0.0724987
8M	256	cuda_atomic_warp	soa	4	1024	1	1	5	2.43223	0.072486
8M	256	cuda_atomic_warp	soa	4	1024	4	1	1	2.95558	0.0880832
8M	256	cuda_atomic_warp	soa	4	1024	4	1	2	2.95579	0.0880893
8M	256	cuda_atomic_warp	soa	4	1024	4	1	3	2.95681	0.0881197
8M	256	cuda_atomic_warp	soa	4	1024	4	1	4	2.96052	0.0882303
8M	256	cuda_atomic_warp	soa	4	1024	4	1	5	3.31402	0.0987654
8M	256	cuda_atomic_warp	soa	4	1024	16	1	1	3.31362	0.0987537
8M	256	cuda_atomic_warp	soa	4	1024	16	1	2	3.31331	0.0987445
8M	256	cuda_atomic_warp	soa	4	1024	16	1	3	3.31575	0.0988169
8M	256	cuda_atomic_warp	soa	4	1024	16	1	4	3.31447	0.098779
8M	256	cuda_atomic_warp	soa	4	1024	16	1	5	3.31838	0.0988953
8M	256	cuda_atomic_warp	soa	4	4096	1	1	1	2.7114	0.0808059
8M	256	cuda_atomic_warp	soa	4	4096	1	1	2	2.71331	0.0808628
8M	256	cuda_atomic_warp	soa	4	4096	1	1	3	2.71815	0.0810072
8M	256	cuda_atomic_warp	soa	4	4096	1	1	4	2.71904	0.0810336
8M	256	cuda_atomic_warp	soa	4	4096	1	1	5	2.71782	0.0809973
8M	256	cuda_atomic_warp	soa	4	4096	4	1	1	3.3132	0.0987412
8M	256	cuda_atomic_warp	soa	4	4096	4	1	2	3.31626	0.0988322
8M	256	cuda_atomic_warp	soa	4	4096	4	1	3	3.31159	0.0986932
8M	256	cuda_atomic_warp	soa	4	4096	4	1	4	3.31141	0.0986877
8M	256	cuda_atomic_warp	soa	4	4096	4	1	5	3.31077	0.0986686
8M	256	cuda_atomic_warp	soa	4	4096	16	1	1	3.31324	0.0987421
8M	256	cuda_atomic_warp	soa	4	4096	16	1	2	3.31316	0.09874
8M	256	cuda_atomic_warp	soa	4	4096	16	1	3	3.31218	0.0987107
8M	256	cuda_atomic_warp	soa	4	4096	16	1	4	3.31356	0.0987518
8M	256	cuda_atomic_warp	soa	4	4096	16	1	5	3.31356	0.0987517
8M	256	cuda_atomic_warp	soa	16	16	1	1	1	69.7421	0.519619
8M	256	cuda_atomic_warp	soa	16	16	1	1	2	69.7577	0.519735
8M	256	cuda_atomic_warp	soa	16	16	1	1	3	69.7404	0.519606
8M	256	cuda_atomic_warp	soa	16	16	1	1	4	69.7414	0.519614
8M	256	cuda_atomic_warp	soa	16	16	1	1	5	69.7407	0.519609
8M	256	cuda_atomic_warp	soa	16	16	4	1	1	17.5951	0.131093
8M	256	cuda_atomic_warp	soa	16	16	4	1	2	17.5937	0.131083
8M	256	cuda_atomic_warp	soa	16	16	4	1	3	17.5928	0.131076
8M	256	cuda_atomic_warp	soa	16	16	4	1	4	17.63	0.131354
8M	256	cuda_atomic_warp	soa	16	16	4	1	5	17.5931	0.131079
8M	256	cuda_atomic_warp	soa	16	16	16	1	1	4.61465	0.0343818
8M	256	cuda_atomic_warp	soa	16	16	16	1	2	4.61572	0.0343898
8M	256	cuda_atomic_warp	soa	16	16	16	1	3	4.61537	0.0343872
8M	256	cuda_atomic_warp	soa	16	16	16	1	4	4.61529	0.0343866
8M	256	cuda_atomic_warp	soa	16	16	16	1	5	4.61554	0.0343885
8M	256	cuda_atomic_warp	soa	16	64	1	1	1	16.2649	0.121183
8M	256	cuda_atomic_warp	soa	16	64	1	1	2	16.2633	0.121171
8M	256	cuda_atomic_warp	soa	16	64	1	1	3	13.8799	0.103413
8M	256	cuda_atomic_warp	soa	16	64	1	1	4	13.8811	0.103422
8M	256	cuda_atomic_warp	soa	16	64	1	1	5	13.8811	0.103422
8M	256	cuda_atomic_warp	soa	16	64	4	1	1	3.76535	0.028054
8M	256	cuda_atomic_warp	soa	16	64	4	1	2	3.78766	0.0282203
8M	256	cuda_atomic_warp	soa	16	64	4	1	3	3.76902	0.0280814
8M	256	cuda_atomic_warp	soa	16	64	4	1	4	3.76821	0.0280754
8M	256	cuda_atomic_warp	soa	16	64	4	1	5	3.76123	0.0280233
8M	256	cuda_atomic_warp	soa	16	64	16	1	1	3.64109	0.0271282
8M	256	cuda_atomic_warp	soa	16	64	16	1	2	3.62223	0.0269877
8M	256	cuda_atomic_warp	soa	16	64	16	1	3	3.6213	0.0269808
8M	256	cuda_atomic_warp	soa	16	64	16	1	4	3.62125	0.0269804
8M	256	cuda_atomic_warp	soa	16	64	16	1	5	3.62156	0.0269827
8M	256	cuda_atomic_warp	soa	16	256	1	1	1	3.62493	0.0270078
8M	256	cuda_atomic_warp	soa	16	256	1	1	2	3.63156	0.0270572
8M	256	cuda_atomic_warp	soa	16	256	1	1	3	3.62659	0.0270202
8M	256	cuda_atomic_warp	soa	16	256	1	1	4	3.63292	0.0270674
8M	256	cuda_atomic_warp	soa	16	256	1	1	5	3.63344	0.0270712
8M	256	cuda_atomic_warp	soa	16	256	4	1	1	3.63868	0.0271102
8M	256	cuda_atomic_warp	soa	16	256	4	1	2	3.63875	0.0271108
8M	256	cuda_atomic_warp	soa	16	256	4	1	3	4.18842	0.0312062
8M	256	cuda_atomic_warp	soa	16	256	4	1	4	4.03163	0.030038
8M	256	cuda_atomic_warp	soa	16	256	4	1	5	4.03435	0.0300582
8M	256	cuda_atomic_warp	soa	16	256	16	1	1	4.03691	0.0300773
8M	256	cuda_atomic_warp	soa	16	256	16	1	2	4.03695	0.0300776
8M	256	cuda_atomic_warp	soa	16	256	16	1	3	3.85749	0.0287405
8M	256	cuda_atomic_warp	soa	16	256	16	1	4	3.88826	0.0289698
8M	256	cuda_atomic_warp	soa	16	256	16	1	5	3.85604	0.0287297
8M	256	cuda_atomic_warp	soa	16	1024	1	1	1	3.55764	0.0265065
8M	256	cuda_atomic_warp	soa	16	1024	1	1	2	3.55659	0.0264986
8M	256	cuda_atomic_warp	soa	16	1024	1	1	3	3.58514	0.0267114
8M	256	cuda_atomic_warp	soa	16	1024	1	1	4	3.55646	0.0264977
8M	256	cuda_atomic_warp	soa	16	1024	1	1	5	3.55649	0.0264979
8M	256	cuda_atomic_warp	soa	16	1024	4	1	1	3.8533	0.0287093
8M	256	cuda_atomic_warp	soa	16	1024	4	1	2	3.85149	0.0286958
8M	256	cuda_atomic_warp	soa	16	1024	4	1	3	3.88308	0.0289312
8M	256	cuda_atomic_warp	soa	16	1024	4	1	4	3.85285	0.028706
8M	256	cuda_atomic_warp	soa	16	1024	4	1	5	3.85116	0.0286934
8M	256	cuda_atomic_warp	soa	16	1024	16	1	1	3.88781	0.0289664
8M	256	cuda_atomic_warp	soa	16	1024	16	1	2	3.88667	0.028958
8M	256	cuda_atomic_warp	soa	16	1024	16	1	3	3.88674	0.0289585
8M	256	cuda_atomic_warp	soa	16	1024	16	1	4	3.85654	0.0287335
8M	256	cuda_atomic_warp	soa	16	1024	16	1	5	3.85553	0.0287259
8M	256	cuda_atomic_warp	soa	16	4096	1	1	1	3.89486	0.0290189
8M	256	cuda_atomic_warp	soa	16	4096	1	1	2	3.86007	0.0287598
8M	256	cuda_atomic_warp	soa	16	4096	1	1	3	3.91663	0.0291812
8M	256	cuda_atomic_warp	soa	16	4096	1	1	4	3.8621	0.0287749
8M	256	cuda_atomic_warp	soa	16	4096	1	1	5	3.86001	0.0287593
8M	256	cuda_atomic_warp	soa	16	4096	4	1	1	4.2507	0.0316701
8M	256	cuda_atomic_warp	soa	16	4096	4	1	2	4.25445	0.0316981
8M	256	cuda_atomic_warp	soa	16	4096	4	1	3	4.18739	0.0311985
8M	256	cuda_atomic_warp	soa	16	4096	4	1	4	4.23004	0.0315162
8M	256	cuda_atomic_warp	soa	16	4096	4	1	5	4.19023	0.0312196
8M	256	cuda_atomic_warp	soa	16	4096	16	1	1	4.90155	0.0365194
8M	256	cuda_atomic_warp	soa	16	4096	16	1	2	4.88537	0.0363988
8M	256	cuda_atomic_warp	soa	16	4096	16	1	3	4.88121	0.0363678
8M	256	cuda_atomic_warp	soa	16	4096	16	1	4	4.88739	0.0364139
8M	256	cuda_atomic_warp	soa	16	4096	16	1	5	4.88238	0.0363765
8M	256	cuda_atomic_warp	soa	20	16	1	1	1	69.7845	0.415948
8M	256	cuda_atomic_warp	soa	20	16	1	1	2	69.7838	0.415944
8M	256	cuda_atomic_warp	soa	20	16	1	1	3	69.7839	0.415944
8M	256	cuda_atomic_warp	soa	20	16	1	1	4	69.7834	0.415941
8M	256	cuda_atomic_warp	soa	20	16	1	1	5	69.7838	0.415944
8M	256	cuda_atomic_warp	soa	20	16	4	1	1	17.6376	0.105128
8M	256	cuda_atomic_warp	soa	20	16	4	1	2	17.6379	0.10513
8M	256	cuda_atomic_warp	soa	20	16	4	1	3	17.6384	0.105133
8M	256	cuda_atomic_warp	soa	20	16	4	1	4	17.6383	0.105133
8M	256	cuda_atomic_warp	soa	20	16	4	1	5	17.6376	0.105128
8M	256	cuda_atomic_warp	soa	20	16	16	1	1	8.95304	0.0533643
8M	256	cuda_atomic_warp	soa	20	16	16	1	2	8.95343	0.0533666
8M	256	cuda_atomic_warp	soa	20	16	16	1	3	8.95271	0.0533623
8M	256	cuda_atomic_warp	soa	20	16	16	1	4	8.9533	0.0533658
8M	256	cuda_atomic_warp	soa	20	16	16	1	5	10.1024	0.0602151
8M	256	cuda_atomic_warp	soa	20	64	1	1	1	14.3352	0.0854442
8M	256	cuda_atomic_warp	soa	20	64	1	1	2	14.3377	0.0854595
8M	256	cuda_atomic_warp	soa	20	64	1	1	3	13.7445	0.0819235
8M	256	cuda_atomic_warp	soa	20	64	1	1	4	13.743	0.0819147
8M	256	cuda_atomic_warp	soa	20	64	1	1	5	13.7438	0.0819192
8M	256	cuda_atomic_warp	soa	20	64	4	1	1	6.69438	0.0399016
8M	256	cuda_atomic_warp	soa	20	64	4	1	2	6.69388	0.0398986
8M	256	cuda_atomic_warp	soa	20	64	4	1	3	6.69469	0.0399034
8M	256	cuda_atomic_warp	soa	20	64	4	1	4	6.69316	0.0398943
8M	256	cuda_atomic_warp	soa	20	64	4	1	5	6.69292	0.0398929
8M	256	cuda_atomic_warp	soa	20	64	16	1	1	4.06942	0.0242557
8M	256	cuda_atomic_warp	soa	20	64	16	1	2	4.0693	0.0242549
8M	256	cuda_atomic_warp	soa	20	64	16	1	3	4.06572	0.0242336
8M	256	cuda_atomic_warp	soa	20	64	16	1	4	4.06432	0.0242252
8M	256	cuda_atomic_warp	soa	20	64	16	1	5	4.06622	0.0242366
8M	256	cuda_atomic_warp	soa	20	256	1	1	1	6.68452	0.0398429
8M	256	cuda_atomic_warp	soa	20	256	1	1	2	6.68422	0.0398411
8M	256	cuda_atomic_warp	soa	20	256	1	1	3	6.6824	0.0398302
8M	256	cuda_atomic_warp	soa	20	256	1	1	4	6.68533	0.0398476
8M	256	cuda_atomic_warp	soa	20	256	1	1	5	6.68299	0.0398337
8M	256	cuda_atomic_warp	soa	20	256	4	1	1	4.06607	0.0242356
8M	256	cuda_atomic_warp	soa	20	256	4	1	2	4.72611	0.0281698
8M	256	cuda_atomic_warp	soa	20	256	4	1	3	4.72547	0.028166
8M	256	cuda_atomic_warp	soa	20	256	4	1	4	4.72516	0.0281641
8M	256	cuda_atomic_warp	soa	20	256	4	1	5	4.32998	0.0258087
8M	256	cuda_atomic_warp	soa	20	256	16	1	1	4.3375	0.0258535
8M	256	cuda_atomic_warp	soa	20	256	16	1	2	4.33259	0.0258242
8M	256	cuda_atomic_warp	soa	20	256	16	1	3	4.26792	0.0254388
8M	256	cuda_atomic_warp	soa	20	256	16	1	4	4.26831	0.0254411
8M	256	cuda_atomic_warp	soa	20	256	16	1	5	4.26487	0.0254206
8M	256	cuda_atomic_warp	soa	20	1024	1	1	1	4.05016	0.0241408
8M	256	cuda_atomic_warp	soa	20	1024	1	1	2	4.05077	0.0241444
8M	256	cuda_atomic_warp	soa	20	1024	1	1	3	4.0487	0.0241321
8M	256	cuda_atomic_warp	soa	20	1024	1	1	4	4.05181	0.0241507
8M	256	cuda_atomic_warp	soa	20	1024	1	1	5	4.05127	0.0241475
8M	256	cuda_atomic_warp	soa	20	1024	4	1	1	4.26006	0.0253919
8M	256	cuda_atomic_warp	soa	20	1024	4	1	2	4.26296	0.0254092
8M	256	cuda_atomic_warp	soa	20	1024	4	1	3	4.2621	0.0254041
8M	256	cuda_atomic_warp	soa	20	1024	4	1	4	4.16278	0.0248121
8M	256	cuda_atomic_warp	soa	20	1024	4	1	5	4.16134	0.0248035
8M	256	cuda_atomic_warp	soa	20	1024	16	1	1	4.1633	0.0248152
8M	256	cuda_atomic_warp	soa	20	1024	16	1	2	4.08627	0.0243561
8M	256	cuda_atomic_warp	soa	20	1024	16	1	3	4.0662	0.0242364
8M	256	cuda_atomic_warp	soa	20	1024	16	1	4	4.72963	0.0281908
8M	256	cuda_atomic_warp	soa	20	1024	16	1	5	4.73083	0.028198
8M	256	cuda_atomic_warp	soa	20	4096	1	1	1	4.14684	0.0247171
8M	256	cuda_atomic_warp	soa	20	4096	1	1	2	4.14542	0.0247086
8M	256	cuda_atomic_warp	soa	20	4096	1	1	3	4.14707	0.0247185
8M	256	cuda_atomic_warp	soa	20	4096	1	1	4	3.95093	0.0235494
8M	256	cuda_atomic_warp	soa	20	4096	1	1	5	3.95284	0.0235607
8M	256	cuda_atomic_warp	soa	20	4096	4	1	1	4.1675	0.0248402
8M	256	cuda_atomic_warp	soa	20	4096	4	1	2	4.07299	0.0242769
8M	256	cuda_atomic_warp	soa	20	4096	4	1	3	4.07252	0.0242741
8M	256	cuda_atomic_warp	soa	20	4096	4	1	4	4.07243	0.0242736
8M	256	cuda_atomic_warp	soa	20	4096	4	1	5	4.0718	0.0242698
8M	256	cuda_atomic_warp	soa	20	4096	16	1	1	8.80825	0.0525013
8M	256	cuda_atomic_warp	soa	20	4096	16	1	2	8.80876	0.0525043
8M	256	cuda_atomic_warp	soa	20	4096	16	1	3	8.83275	0.0526473
8M	256	cuda_atomic_warp	soa	20	4096	16	1	4	8.80651	0.0524909
8M	256	cuda_atomic_warp	soa	20	4096	16	1	5	8.80911	0.0525064
8M	256	cuda_atomic_warp	soa	32	16	1	1	1	69.906	0.26042
8M	256	cuda_atomic_warp	soa	32	16	1	1	2	82.78	0.30838
8M	256	cuda_atomic_warp	soa	32	16	1	1	3	74.6812	0.278209
8M	256	cuda_atomic_warp	soa	32	16	1	1	4	69.9065	0.260422
8M	256	cuda_atomic_warp	soa	32	16	1	1	5	69.9053	0.260417
8M	256	cuda_atomic_warp	soa	32	16	4	1	1	17.7719	0.0662055
8M	256	cuda_atomic_warp	soa	32	16	4	1	2	17.7706	0.0662007
8M	256	cuda_atomic_warp	soa	32	16	4	1	3	17.771	0.0662022
8M	256	cuda_atomic_warp	soa	32	16	4	1	4	17.7711	0.0662025
8M	256	cuda_atomic_warp	soa	32	16	4	1	5	17.7721	0.0662061
8M	256	cuda_atomic_warp	soa	32	16	16	1	1	9.20651	0.0342969
8M	256	cuda_atomic_warp	soa	32	16	16	1	2	9.19829	0.0342663
8M	256	cuda_atomic_warp	soa	32	16	16	1	3	9.2124	0.0343189
8M	256	cuda_atomic_warp	soa	32	16	16	1	4	9.20964	0.0343086
8M	256	cuda_atomic_warp	soa	32	16	16	1	5	10.8796	0.0405297
8M	256	cuda_atomic_warp	soa	32	64	1	1	1	14.365	0.0535137
8M	256	cuda_atomic_warp	soa	32	64	1	1	2	14.3649	0.0535136
8M	256	cuda_atomic_warp	soa	32	64	1	1	3	13.7678	0.051289
8M	256	cuda_atomic_warp	soa	32	64	1	1	4	13.7687	0.0512926
8M	256	cuda_atomic_warp	soa	32	64	1	1	5	13.7678	0.0512889
8M	256	cuda_atomic_warp	soa	32	64	4	1	1	6.7925	0.025304
8M	256	cuda_atomic_warp	soa	32	64	4	1	2	6.78759	0.0252857
8M	256	cuda_atomic_warp	soa	32	64	4	1	3	6.78731	0.0252847
8M	256	cuda_atomic_warp	soa	32	64	4	1	4	6.79009	0.025295
8M	256	cuda_atomic_warp	soa	32	64	4	1	5	6.7908	0.0252977
8M	256	cuda_atomic_warp	soa	32	64	16	1	1	6.27543	0.0233778
8M	256	cuda_atomic_warp	soa	32	64	16	1	2	6.32288	0.0235545
8M	256	cuda_atomic_warp	soa	32	64	16	1	3	7.08223	0.0263834
