N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
8M	cuda_cached_fixed	aos	32	256	1	1	1	256	48k	1	39.3338	0.14653
8M	cuda_cached_fixed	aos	32	256	1	1	1	256	48k	2	39.2797	0.146328
8M	cuda_cached_fixed	aos	32	256	1	1	1	256	48k	3	39.302	0.146411
8M	cuda_cached_fixed	aos	32	256	1	1	1	256	48k	4	46.4149	0.172909
8M	cuda_cached_fixed	aos	32	256	1	1	1	256	48k	5	42.233	0.15733
8M	cuda_cached_fixed	aos	32	256	1	1	1	1024	48k	1	107.368	0.399976
8M	cuda_cached_fixed	aos	32	256	1	1	1	1024	48k	2	107.871	0.401851
8M	cuda_cached_fixed	aos	32	256	1	1	1	1024	48k	3	107.62	0.400917
8M	cuda_cached_fixed	aos	32	256	1	1	1	1024	48k	4	107.683	0.40115
8M	cuda_cached_fixed	aos	32	256	1	1	1	1024	48k	5	108.029	0.402441
8M	cuda_cached_fixed	aos	32	1024	1	1	1	256	48k	1	156.945	0.584666
8M	cuda_cached_fixed	aos	32	1024	1	1	1	256	48k	2	157.158	0.585458
8M	cuda_cached_fixed	aos	32	1024	1	1	1	256	48k	3	156.957	0.584712
8M	cuda_cached_fixed	aos	32	1024	1	1	1	256	48k	4	183.58	0.683888
8M	cuda_cached_fixed	aos	32	1024	1	1	1	256	48k	5	160.051	0.596236
8M	cuda_cached_fixed	aos	32	1024	1	1	1	1024	48k	1	170.298	0.634411
8M	cuda_cached_fixed	aos	32	1024	1	1	1	1024	48k	2	170.029	0.633407
8M	cuda_cached_fixed	aos	32	1024	1	1	1	1024	48k	3	170.956	0.636861
8M	cuda_cached_fixed	aos	32	1024	1	1	1	1024	48k	4	188.316	0.70153
8M	cuda_cached_fixed	aos	32	1024	1	1	1	1024	48k	5	170.327	0.634519
8M	cuda_cached_fixed	aos	32	4096	1	1	1	256	48k	1	632.4	2.35587
8M	cuda_cached_fixed	aos	32	4096	1	1	1	256	48k	2	633.18	2.35878
8M	cuda_cached_fixed	aos	32	4096	1	1	1	256	48k	3	632.388	2.35583
8M	cuda_cached_fixed	aos	32	4096	1	1	1	256	48k	4	664.361	2.47494
8M	cuda_cached_fixed	aos	32	4096	1	1	1	256	48k	5	633.618	2.36041
8M	cuda_cached_fixed	aos	32	4096	1	1	1	1024	48k	1	655.931	2.44353
8M	cuda_cached_fixed	aos	32	4096	1	1	1	1024	48k	2	654.742	2.4391
8M	cuda_cached_fixed	aos	32	4096	1	1	1	1024	48k	3	655.441	2.44171
8M	cuda_cached_fixed	aos	32	4096	1	1	1	1024	48k	4	660.69	2.46126
8M	cuda_cached_fixed	aos	32	4096	1	1	1	1024	48k	5	656.388	2.44524
4M	cuda_cached_fixed	aos	64	16	1	1	1	256	48k	1	19.1122	0.0711987
4M	cuda_cached_fixed	aos	64	16	1	1	1	256	48k	2	18.9648	0.0706495
4M	cuda_cached_fixed	aos	64	16	1	1	1	256	48k	3	19.0734	0.0710538
4M	cuda_cached_fixed	aos	64	16	1	1	1	256	48k	4	19.2705	0.0717882
4M	cuda_cached_fixed	aos	64	16	1	1	1	256	48k	5	19.0721	0.071049
4M	cuda_cached_fixed	aos	64	16	1	1	1	1024	48k	1	18.0312	0.0671713
4M	cuda_cached_fixed	aos	64	16	1	1	1	1024	48k	2	18.0494	0.0672393
4M	cuda_cached_fixed	aos	64	16	1	1	1	1024	48k	3	18.0634	0.0672914
4M	cuda_cached_fixed	aos	64	16	1	1	1	1024	48k	4	18.1349	0.0675577
4M	cuda_cached_fixed	aos	64	16	1	1	1	1024	48k	5	18.1161	0.0674879
4M	cuda_cached_fixed	aos	64	64	1	1	1	256	48k	1	13.1748	0.0490799
4M	cuda_cached_fixed	aos	64	64	1	1	1	256	48k	2	9.85148	0.0366996
4M	cuda_cached_fixed	aos	64	64	1	1	1	256	48k	3	9.85592	0.0367162
4M	cuda_cached_fixed	aos	64	64	1	1	1	256	48k	4	11.6207	0.0432906
4M	cuda_cached_fixed	aos	64	64	1	1	1	256	48k	5	11.617	0.0432769
4M	cuda_cached_fixed	aos	64	64	1	1	1	1024	48k	1	36.4068	0.135626
4M	cuda_cached_fixed	aos	64	64	1	1	1	1024	48k	2	36.3943	0.135579
4M	cuda_cached_fixed	aos	64	64	1	1	1	1024	48k	3	36.4238	0.135689
4M	cuda_cached_fixed	aos	64	64	1	1	1	1024	48k	4	36.4371	0.135739
4M	cuda_cached_fixed	aos	64	64	1	1	1	1024	48k	5	36.6364	0.136481
4M	cuda_cached_fixed	aos	64	256	1	1	1	256	48k	1	38.9087	0.144946
4M	cuda_cached_fixed	aos	64	256	1	1	1	256	48k	2	41.0384	0.15288
4M	cuda_cached_fixed	aos	64	256	1	1	1	256	48k	3	42.1961	0.157193
4M	cuda_cached_fixed	aos	64	256	1	1	1	256	48k	4	38.8957	0.144898
4M	cuda_cached_fixed	aos	64	256	1	1	1	256	48k	5	46.1052	0.171755
4M	cuda_cached_fixed	aos	64	256	1	1	1	1024	48k	1	137.187	0.511063
4M	cuda_cached_fixed	aos	64	256	1	1	1	1024	48k	2	136.96	0.510217
4M	cuda_cached_fixed	aos	64	256	1	1	1	1024	48k	3	137.382	0.511789
4M	cuda_cached_fixed	aos	64	256	1	1	1	1024	48k	4	136.529	0.508609
4M	cuda_cached_fixed	aos	64	256	1	1	1	1024	48k	5	137.652	0.512793
4M	cuda_cached_fixed	aos	64	1024	1	1	1	256	48k	1	156.431	0.582751
4M	cuda_cached_fixed	aos	64	1024	1	1	1	256	48k	2	156.379	0.582557
4M	cuda_cached_fixed	aos	64	1024	1	1	1	256	48k	3	156.52	0.583082
4M	cuda_cached_fixed	aos	64	1024	1	1	1	256	48k	4	156.271	0.582154
4M	cuda_cached_fixed	aos	64	1024	1	1	1	256	48k	5	173.045	0.644643
4M	cuda_cached_fixed	aos	64	1024	1	1	1	1024	48k	1	528.362	1.9683
4M	cuda_cached_fixed	aos	64	1024	1	1	1	1024	48k	2	527.278	1.96426
4M	cuda_cached_fixed	aos	64	1024	1	1	1	1024	48k	3	526.742	1.96227
4M	cuda_cached_fixed	aos	64	1024	1	1	1	1024	48k	4	525.218	1.95659
4M	cuda_cached_fixed	aos	64	1024	1	1	1	1024	48k	5	528.662	1.96942
4M	cuda_cached_fixed	aos	64	4096	1	1	1	256	48k	1	628.605	2.34174
4M	cuda_cached_fixed	aos	64	4096	1	1	1	256	48k	2	629.364	2.34456
4M	cuda_cached_fixed	aos	64	4096	1	1	1	256	48k	3	628.662	2.34195
4M	cuda_cached_fixed	aos	64	4096	1	1	1	256	48k	4	630.2	2.34768
4M	cuda_cached_fixed	aos	64	4096	1	1	1	256	48k	5	658.604	2.45349
4M	cuda_cached_fixed	aos	64	4096	1	1	1	1024	48k	1	2074.63	7.72858
4M	cuda_cached_fixed	aos	64	4096	1	1	1	1024	48k	2	2086.33	7.77217
4M	cuda_cached_fixed	aos	64	4096	1	1	1	1024	48k	3	2076.81	7.73671
4M	cuda_cached_fixed	aos	64	4096	1	1	1	1024	48k	4	2077.6	7.73964
4M	cuda_cached_fixed	aos	64	4096	1	1	1	1024	48k	5	2085.15	7.76779
2M	cuda_cached_fixed	aos	128	16	1	1	1	256	48k	1	22.101	0.0823325
2M	cuda_cached_fixed	aos	128	16	1	1	1	256	48k	2	21.2387	0.0791203
2M	cuda_cached_fixed	aos	128	16	1	1	1	256	48k	3	21.8291	0.0813198
2M	cuda_cached_fixed	aos	128	16	1	1	1	256	48k	4	22.1211	0.0824076
2M	cuda_cached_fixed	aos	128	16	1	1	1	256	48k	5	22.1139	0.0823807
2M	cuda_cached_fixed	aos	128	16	1	1	1	1024	48k	1	19.887	0.0740849
2M	cuda_cached_fixed	aos	128	16	1	1	1	1024	48k	2	19.7517	0.0735807
2M	cuda_cached_fixed	aos	128	16	1	1	1	1024	48k	3	19.8057	0.0737819
2M	cuda_cached_fixed	aos	128	16	1	1	1	1024	48k	4	19.861	0.0739879
2M	cuda_cached_fixed	aos	128	16	1	1	1	1024	48k	5	19.8792	0.0740557
2M	cuda_cached_fixed	aos	128	64	1	1	1	256	48k	1	22.9639	0.0855471
2M	cuda_cached_fixed	aos	128	64	1	1	1	256	48k	2	21.5337	0.0802193
2M	cuda_cached_fixed	aos	128	64	1	1	1	256	48k	3	27.3372	0.101839
2M	cuda_cached_fixed	aos	128	64	1	1	1	256	48k	4	27.1854	0.101273
2M	cuda_cached_fixed	aos	128	64	1	1	1	256	48k	5	22.9413	0.085463
2M	cuda_cached_fixed	aos	128	64	1	1	1	1024	48k	1	37.8874	0.141142
2M	cuda_cached_fixed	aos	128	64	1	1	1	1024	48k	2	37.8396	0.140963
2M	cuda_cached_fixed	aos	128	64	1	1	1	1024	48k	3	37.8303	0.140929
2M	cuda_cached_fixed	aos	128	64	1	1	1	1024	48k	4	37.9682	0.141443
2M	cuda_cached_fixed	aos	128	64	1	1	1	1024	48k	5	38.0024	0.14157
2M	cuda_cached_fixed	aos	128	256	1	1	1	256	48k	1	53.3575	0.198772
2M	cuda_cached_fixed	aos	128	256	1	1	1	256	48k	2	51.5341	0.19198
2M	cuda_cached_fixed	aos	128	256	1	1	1	256	48k	3	59.1767	0.220451
2M	cuda_cached_fixed	aos	128	256	1	1	1	256	48k	4	60.7693	0.226383
2M	cuda_cached_fixed	aos	128	256	1	1	1	256	48k	5	64.5477	0.240459
2M	cuda_cached_fixed	aos	128	256	1	1	1	1024	48k	1	154.906	0.57707
2M	cuda_cached_fixed	aos	128	256	1	1	1	1024	48k	2	154.795	0.576655
2M	cuda_cached_fixed	aos	128	256	1	1	1	1024	48k	3	155.488	0.579237
2M	cuda_cached_fixed	aos	128	256	1	1	1	1024	48k	4	156.076	0.581428
2M	cuda_cached_fixed	aos	128	256	1	1	1	1024	48k	5	156.72	0.583828
2M	cuda_cached_fixed	aos	128	1024	1	1	1	256	48k	1	188.907	0.703732
2M	cuda_cached_fixed	aos	128	1024	1	1	1	256	48k	2	188.704	0.702978
2M	cuda_cached_fixed	aos	128	1024	1	1	1	256	48k	3	197.013	0.733932
2M	cuda_cached_fixed	aos	128	1024	1	1	1	256	48k	4	187.417	0.698181
2M	cuda_cached_fixed	aos	128	1024	1	1	1	256	48k	5	178.613	0.665384
2M	cuda_cached_fixed	aos	128	1024	1	1	1	1024	48k	1	623.77	2.32372
2M	cuda_cached_fixed	aos	128	1024	1	1	1	1024	48k	2	627.143	2.33629
2M	cuda_cached_fixed	aos	128	1024	1	1	1	1024	48k	3	624.53	2.32655
2M	cuda_cached_fixed	aos	128	1024	1	1	1	1024	48k	4	624.377	2.32599
2M	cuda_cached_fixed	aos	128	1024	1	1	1	1024	48k	5	624.836	2.3277
2M	cuda_cached_fixed	aos	128	4096	1	1	1	256	48k	1	667.603	2.48701
2M	cuda_cached_fixed	aos	128	4096	1	1	1	256	48k	2	667.763	2.48761
2M	cuda_cached_fixed	aos	128	4096	1	1	1	256	48k	3	674.831	2.51394
2M	cuda_cached_fixed	aos	128	4096	1	1	1	256	48k	4	672.738	2.50615
2M	cuda_cached_fixed	aos	128	4096	1	1	1	256	48k	5	668.783	2.49141
2M	cuda_cached_fixed	aos	128	4096	1	1	1	1024	48k	1	2500.55	9.31526
2M	cuda_cached_fixed	aos	128	4096	1	1	1	1024	48k	2	2501.52	9.31887
2M	cuda_cached_fixed	aos	128	4096	1	1	1	1024	48k	3	2498.07	9.30605
2M	cuda_cached_fixed	aos	128	4096	1	1	1	1024	48k	4	2503.14	9.32493
2M	cuda_cached_fixed	aos	128	4096	1	1	1	1024	48k	5	2498.97	9.30938
2M	cuda_cached_fixed	soa	4	16	1	1	1	256	48k	1	0.140995	0.0168079
2M	cuda_cached_fixed	soa	4	16	1	1	1	256	48k	2	0.140257	0.0167199
2M	cuda_cached_fixed	soa	4	16	1	1	1	256	48k	3	0.139329	0.0166093
2M	cuda_cached_fixed	soa	4	16	1	1	1	256	48k	4	0.140473	0.0167457
2M	cuda_cached_fixed	soa	4	16	1	1	1	256	48k	5	0.139504	0.0166302
2M	cuda_cached_fixed	soa	4	16	1	1	1	1024	48k	1	0.157556	0.0187821
2M	cuda_cached_fixed	soa	4	16	1	1	1	1024	48k	2	0.168835	0.0201267
2M	cuda_cached_fixed	soa	4	16	1	1	1	1024	48k	3	0.15804	0.0188398
2M	cuda_cached_fixed	soa	4	16	1	1	1	1024	48k	4	0.156587	0.0186666
2M	cuda_cached_fixed	soa	4	16	1	1	1	1024	48k	5	0.156338	0.0186369
2M	cuda_cached_fixed	soa	4	64	1	1	1	256	48k	1	0.378158	0.0450799
2M	cuda_cached_fixed	soa	4	64	1	1	1	256	48k	2	0.379496	0.0452394
2M	cuda_cached_fixed	soa	4	64	1	1	1	256	48k	3	0.380177	0.0453206
2M	cuda_cached_fixed	soa	4	64	1	1	1	256	48k	4	0.380812	0.0453963
2M	cuda_cached_fixed	soa	4	64	1	1	1	256	48k	5	0.377984	0.0450592
2M	cuda_cached_fixed	soa	4	256	1	1	1	256	48k	1	1.34791	0.160683
2M	cuda_cached_fixed	soa	4	256	1	1	1	256	48k	2	1.34126	0.159891
2M	cuda_cached_fixed	soa	4	256	1	1	1	256	48k	3	1.3434	0.160146
2M	cuda_cached_fixed	soa	4	256	1	1	1	256	48k	4	1.34655	0.160521
2M	cuda_cached_fixed	soa	4	256	1	1	1	256	48k	5	1.343	0.160098
2M	cuda_cached_fixed	soa	4	1024	1	1	1	256	48k	1	5.22048	0.62233
2M	cuda_cached_fixed	soa	4	1024	1	1	1	256	48k	2	5.25099	0.625967
2M	cuda_cached_fixed	soa	4	1024	1	1	1	256	48k	3	5.22302	0.622633
2M	cuda_cached_fixed	soa	4	1024	1	1	1	256	48k	4	5.25	0.625849
2M	cuda_cached_fixed	soa	4	1024	1	1	1	256	48k	5	5.25221	0.626112
2M	cuda_cached_fixed	soa	4	4096	1	1	1	256	48k	1	20.7162	2.46956
2M	cuda_cached_fixed	soa	4	4096	1	1	1	256	48k	2	20.7197	2.46998
2M	cuda_cached_fixed	soa	4	4096	1	1	1	256	48k	3	20.8277	2.48286
2M	cuda_cached_fixed	soa	4	4096	1	1	1	256	48k	4	20.8272	2.4828
2M	cuda_cached_fixed	soa	4	4096	1	1	1	256	48k	5	20.7098	2.4688
2M	cuda_cached_fixed	soa	8	16	1	1	1	256	48k	1	0.204834	0.0122091
2M	cuda_cached_fixed	soa	8	16	1	1	1	256	48k	2	0.207949	0.0123947
2M	cuda_cached_fixed	soa	8	16	1	1	1	256	48k	3	0.205416	0.0122437
2M	cuda_cached_fixed	soa	8	16	1	1	1	256	48k	4	0.20564	0.0122571
2M	cuda_cached_fixed	soa	8	16	1	1	1	256	48k	5	0.212788	0.0126832
2M	cuda_cached_fixed	soa	8	16	1	1	1	1024	48k	1	0.230571	0.0137431
2M	cuda_cached_fixed	soa	8	16	1	1	1	1024	48k	2	0.229972	0.0137074
2M	cuda_cached_fixed	soa	8	16	1	1	1	1024	48k	3	0.230203	0.0137212
2M	cuda_cached_fixed	soa	8	16	1	1	1	1024	48k	4	0.229313	0.0136681
2M	cuda_cached_fixed	soa	8	16	1	1	1	1024	48k	5	0.232556	0.0138614
2M	cuda_cached_fixed	soa	8	64	1	1	1	256	48k	1	0.532284	0.0317266
2M	cuda_cached_fixed	soa	8	64	1	1	1	256	48k	2	0.53404	0.0318313
2M	cuda_cached_fixed	soa	8	64	1	1	1	256	48k	3	0.537681	0.0320483
2M	cuda_cached_fixed	soa	8	64	1	1	1	256	48k	4	0.537229	0.0320213
2M	cuda_cached_fixed	soa	8	64	1	1	1	256	48k	5	0.535158	0.0318979
2M	cuda_cached_fixed	soa	8	64	1	1	1	1024	48k	1	0.646021	0.0385059
2M	cuda_cached_fixed	soa	8	64	1	1	1	1024	48k	2	0.646219	0.0385177
2M	cuda_cached_fixed	soa	8	64	1	1	1	1024	48k	3	0.649354	0.0387045
2M	cuda_cached_fixed	soa	8	64	1	1	1	1024	48k	4	0.648724	0.038667
2M	cuda_cached_fixed	soa	8	64	1	1	1	1024	48k	5	0.651025	0.0388041
2M	cuda_cached_fixed	soa	8	256	1	1	1	256	48k	1	2.30094	0.137147
2M	cuda_cached_fixed	soa	8	256	1	1	1	256	48k	2	2.30657	0.137482
2M	cuda_cached_fixed	soa	8	256	1	1	1	256	48k	3	2.28547	0.136225
2M	cuda_cached_fixed	soa	8	256	1	1	1	256	48k	4	2.28955	0.136468
2M	cuda_cached_fixed	soa	8	256	1	1	1	256	48k	5	2.30109	0.137156
2M	cuda_cached_fixed	soa	8	256	1	1	1	1024	48k	1	2.36545	0.140992
2M	cuda_cached_fixed	soa	8	256	1	1	1	1024	48k	2	2.35816	0.140557
2M	cuda_cached_fixed	soa	8	256	1	1	1	1024	48k	3	2.36312	0.140853
2M	cuda_cached_fixed	soa	8	256	1	1	1	1024	48k	4	2.36164	0.140764
2M	cuda_cached_fixed	soa	8	256	1	1	1	1024	48k	5	2.3606	0.140702
2M	cuda_cached_fixed	soa	8	1024	1	1	1	256	48k	1	9.10322	0.542594
2M	cuda_cached_fixed	soa	8	1024	1	1	1	256	48k	2	9.07325	0.540808
2M	cuda_cached_fixed	soa	8	1024	1	1	1	256	48k	3	9.08894	0.541743
2M	cuda_cached_fixed	soa	8	1024	1	1	1	256	48k	4	9.08705	0.541631
2M	cuda_cached_fixed	soa	8	1024	1	1	1	256	48k	5	9.09646	0.542191
2M	cuda_cached_fixed	soa	8	1024	1	1	1	1024	48k	1	9.2343	0.550407
2M	cuda_cached_fixed	soa	8	1024	1	1	1	1024	48k	2	9.24738	0.551187
2M	cuda_cached_fixed	soa	8	1024	1	1	1	1024	48k	3	9.20615	0.548729
2M	cuda_cached_fixed	soa	8	1024	1	1	1	1024	48k	4	9.23332	0.550349
2M	cuda_cached_fixed	soa	8	1024	1	1	1	1024	48k	5	9.22671	0.549955
2M	cuda_cached_fixed	soa	8	4096	1	1	1	256	48k	1	36.2586	2.16118
2M	cuda_cached_fixed	soa	8	4096	1	1	1	256	48k	2	36.2586	2.16118
2M	cuda_cached_fixed	soa	8	4096	1	1	1	256	48k	3	36.2287	2.1594
2M	cuda_cached_fixed	soa	8	4096	1	1	1	256	48k	4	35.3896	2.10938
2M	cuda_cached_fixed	soa	8	4096	1	1	1	256	48k	5	35.3501	2.10703
2M	cuda_cached_fixed	soa	8	4096	1	1	1	1024	48k	1	36.0035	2.14598
2M	cuda_cached_fixed	soa	8	4096	1	1	1	1024	48k	2	34.9067	2.0806
2M	cuda_cached_fixed	soa	8	4096	1	1	1	1024	48k	3	34.909	2.08074
2M	cuda_cached_fixed	soa	8	4096	1	1	1	1024	48k	4	34.9114	2.08088
2M	cuda_cached_fixed	soa	8	4096	1	1	1	1024	48k	5	34.9182	2.08129
2M	cuda_cached_fixed	soa	16	16	1	1	1	256	48k	1	0.362997	0.0108182
2M	cuda_cached_fixed	soa	16	16	1	1	1	256	48k	2	0.363389	0.0108298
2M	cuda_cached_fixed	soa	16	16	1	1	1	256	48k	3	0.364119	0.0108516
2M	cuda_cached_fixed	soa	16	16	1	1	1	256	48k	4	0.3622	0.0107944
2M	cuda_cached_fixed	soa	16	16	1	1	1	256	48k	5	0.361874	0.0107847
2M	cuda_cached_fixed	soa	16	16	1	1	1	1024	48k	1	0.387176	0.0115387
2M	cuda_cached_fixed	soa	16	16	1	1	1	1024	48k	2	0.384705	0.0114651
2M	cuda_cached_fixed	soa	16	16	1	1	1	1024	48k	3	0.382938	0.0114124
2M	cuda_cached_fixed	soa	16	16	1	1	1	1024	48k	4	0.387641	0.0115526
2M	cuda_cached_fixed	soa	16	16	1	1	1	1024	48k	5	0.388692	0.0115839
2M	cuda_cached_fixed	soa	16	64	1	1	1	256	48k	1	1.04385	0.0311092
2M	cuda_cached_fixed	soa	16	64	1	1	1	256	48k	2	1.06196	0.031649
2M	cuda_cached_fixed	soa	16	64	1	1	1	256	48k	3	1.0442	0.0311197
2M	cuda_cached_fixed	soa	16	64	1	1	1	256	48k	4	1.03859	0.0309525
2M	cuda_cached_fixed	soa	16	64	1	1	1	256	48k	5	1.03969	0.0309852
2M	cuda_cached_fixed	soa	16	64	1	1	1	1024	48k	1	1.02357	0.0305048
2M	cuda_cached_fixed	soa	16	64	1	1	1	1024	48k	2	1.023	0.0304879
2M	cuda_cached_fixed	soa	16	64	1	1	1	1024	48k	3	1.04004	0.0309955
2M	cuda_cached_fixed	soa	16	64	1	1	1	1024	48k	4	1.02577	0.0305704
2M	cuda_cached_fixed	soa	16	64	1	1	1	1024	48k	5	1.0258	0.0305713
2M	cuda_cached_fixed	soa	16	256	1	1	1	256	48k	1	4.00839	0.119459
2M	cuda_cached_fixed	soa	16	256	1	1	1	256	48k	2	4.0018	0.119263
2M	cuda_cached_fixed	soa	16	256	1	1	1	256	48k	3	4.0229	0.119892
2M	cuda_cached_fixed	soa	16	256	1	1	1	256	48k	4	4.00804	0.119449
