N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_regs	soa	8	64	1	128	4	256	48k	1	2.49119	0.148486
2M	cuda_cached_regs	soa	8	64	1	128	4	256	48k	2	2.49295	0.148592
2M	cuda_cached_regs	soa	8	64	1	128	4	256	48k	3	2.50435	0.149271
2M	cuda_cached_regs	soa	8	64	1	128	4	256	48k	4	2.49792	0.148888
2M	cuda_cached_regs	soa	8	64	1	128	4	256	48k	5	2.49098	0.148474
2M	cuda_cached_regs	soa	8	256	1	128	1	256	48k	1	25.0905	1.49551
2M	cuda_cached_regs	soa	8	256	1	128	1	256	48k	2	25.1141	1.49692
2M	cuda_cached_regs	soa	8	256	1	128	1	256	48k	3	25.1181	1.49716
2M	cuda_cached_regs	soa	8	256	1	128	1	256	48k	4	25.1061	1.49644
2M	cuda_cached_regs	soa	8	256	1	128	1	256	48k	5	25.1136	1.49688
2M	cuda_cached_regs	soa	8	256	1	128	2	256	48k	1	12.1065	0.721601
2M	cuda_cached_regs	soa	8	256	1	128	2	256	48k	2	12.0881	0.720504
2M	cuda_cached_regs	soa	8	256	1	128	2	256	48k	3	12.1071	0.72164
2M	cuda_cached_regs	soa	8	256	1	128	2	256	48k	4	12.0992	0.721168
2M	cuda_cached_regs	soa	8	256	1	128	2	256	48k	5	12.0976	0.721076
2M	cuda_cached_regs	soa	8	256	1	128	4	256	48k	1	8.99993	0.536438
2M	cuda_cached_regs	soa	8	256	1	128	4	256	48k	2	8.99263	0.536003
2M	cuda_cached_regs	soa	8	256	1	128	4	256	48k	3	8.97789	0.535124
2M	cuda_cached_regs	soa	8	256	1	128	4	256	48k	4	8.97905	0.535193
2M	cuda_cached_regs	soa	8	256	1	128	4	256	48k	5	8.97288	0.534825
2M	cuda_cached_regs	soa	8	1024	1	128	1	256	48k	1	91.0263	5.42559
2M	cuda_cached_regs	soa	8	1024	1	128	1	256	48k	2	90.9653	5.42195
2M	cuda_cached_regs	soa	8	1024	1	128	1	256	48k	3	90.9899	5.42342
2M	cuda_cached_regs	soa	8	1024	1	128	1	256	48k	4	91.0611	5.42766
2M	cuda_cached_regs	soa	8	1024	1	128	1	256	48k	5	91.0012	5.4241
2M	cuda_cached_regs	soa	8	1024	1	128	2	256	48k	1	43.481	2.59167
2M	cuda_cached_regs	soa	8	1024	1	128	2	256	48k	2	43.4739	2.59124
2M	cuda_cached_regs	soa	8	1024	1	128	2	256	48k	3	43.4361	2.589
2M	cuda_cached_regs	soa	8	1024	1	128	2	256	48k	4	43.4697	2.591
2M	cuda_cached_regs	soa	8	1024	1	128	2	256	48k	5	43.4495	2.58979
2M	cuda_cached_regs	soa	8	1024	1	128	4	256	48k	1	32.0767	1.91192
2M	cuda_cached_regs	soa	8	1024	1	128	4	256	48k	2	32.0973	1.91315
2M	cuda_cached_regs	soa	8	1024	1	128	4	256	48k	3	32.0645	1.91119
2M	cuda_cached_regs	soa	8	1024	1	128	4	256	48k	4	32.0832	1.91231
2M	cuda_cached_regs	soa	8	1024	1	128	4	256	48k	5	32.0695	1.91149
2M	cuda_cached_regs	soa	8	4096	1	128	1	256	48k	1	366.418	21.8402
2M	cuda_cached_regs	soa	8	4096	1	128	1	256	48k	2	366.801	21.863
2M	cuda_cached_regs	soa	8	4096	1	128	1	256	48k	3	366.89	21.8684
2M	cuda_cached_regs	soa	8	4096	1	128	1	256	48k	4	365.924	21.8108
2M	cuda_cached_regs	soa	8	4096	1	128	1	256	48k	5	365.55	21.7885
2M	cuda_cached_regs	soa	8	4096	1	128	2	256	48k	1	174.384	10.3941
2M	cuda_cached_regs	soa	8	4096	1	128	2	256	48k	2	175.69	10.4719
2M	cuda_cached_regs	soa	8	4096	1	128	2	256	48k	3	174.391	10.3945
2M	cuda_cached_regs	soa	8	4096	1	128	2	256	48k	4	174.579	10.4057
2M	cuda_cached_regs	soa	8	4096	1	128	2	256	48k	5	175.223	10.4441
2M	cuda_cached_regs	soa	8	4096	1	128	4	256	48k	1	128.12	7.63656
2M	cuda_cached_regs	soa	8	4096	1	128	4	256	48k	2	127.802	7.61762
2M	cuda_cached_regs	soa	8	4096	1	128	4	256	48k	3	127.242	7.58421
2M	cuda_cached_regs	soa	8	4096	1	128	4	256	48k	4	127.855	7.62077
2M	cuda_cached_regs	soa	8	4096	1	128	4	256	48k	5	127.964	7.62726
2M	cuda_cached_regs	soa	16	16	1	128	1	256	48k	1	2.78218	0.0829154
2M	cuda_cached_regs	soa	16	16	1	128	1	256	48k	2	2.79154	0.0831943
2M	cuda_cached_regs	soa	16	16	1	128	1	256	48k	3	2.78744	0.0830722
2M	cuda_cached_regs	soa	16	16	1	128	1	256	48k	4	2.78085	0.0828759
2M	cuda_cached_regs	soa	16	16	1	128	1	256	48k	5	2.78113	0.0828843
2M	cuda_cached_regs	soa	16	16	1	128	2	256	48k	1	1.73386	0.0516729
2M	cuda_cached_regs	soa	16	16	1	128	2	256	48k	2	1.73197	0.0516168
2M	cuda_cached_regs	soa	16	16	1	128	2	256	48k	3	1.73788	0.0517928
2M	cuda_cached_regs	soa	16	16	1	128	2	256	48k	4	1.73678	0.0517602
2M	cuda_cached_regs	soa	16	16	1	128	2	256	48k	5	1.73499	0.0517069
2M	cuda_cached_regs	soa	16	16	1	128	4	256	48k	1	1.82627	0.0544271
2M	cuda_cached_regs	soa	16	16	1	128	4	256	48k	2	1.82845	0.0544919
2M	cuda_cached_regs	soa	16	16	1	128	4	256	48k	3	1.82548	0.0544035
2M	cuda_cached_regs	soa	16	16	1	128	4	256	48k	4	1.83435	0.0546679
2M	cuda_cached_regs	soa	16	16	1	128	4	256	48k	5	1.82088	0.0542663
2M	cuda_cached_regs	soa	16	64	1	128	1	256	48k	1	9.48202	0.282586
2M	cuda_cached_regs	soa	16	64	1	128	1	256	48k	2	9.4844	0.282657
2M	cuda_cached_regs	soa	16	64	1	128	1	256	48k	3	9.47879	0.28249
2M	cuda_cached_regs	soa	16	64	1	128	1	256	48k	4	9.48082	0.28255
2M	cuda_cached_regs	soa	16	64	1	128	1	256	48k	5	9.48526	0.282683
2M	cuda_cached_regs	soa	16	64	1	128	2	256	48k	1	5.28197	0.157415
2M	cuda_cached_regs	soa	16	64	1	128	2	256	48k	2	5.2986	0.15791
2M	cuda_cached_regs	soa	16	64	1	128	2	256	48k	3	5.28982	0.157649
2M	cuda_cached_regs	soa	16	64	1	128	2	256	48k	4	5.28365	0.157465
2M	cuda_cached_regs	soa	16	64	1	128	2	256	48k	5	5.28562	0.157524
2M	cuda_cached_regs	soa	16	64	1	128	4	256	48k	1	4.80081	0.143075
2M	cuda_cached_regs	soa	16	64	1	128	4	256	48k	2	4.78867	0.142714
2M	cuda_cached_regs	soa	16	64	1	128	4	256	48k	3	4.79162	0.142802
2M	cuda_cached_regs	soa	16	64	1	128	4	256	48k	4	4.78785	0.142689
2M	cuda_cached_regs	soa	16	64	1	128	4	256	48k	5	4.78757	0.142681
2M	cuda_cached_regs	soa	16	256	1	128	1	256	48k	1	36.4281	1.08564
2M	cuda_cached_regs	soa	16	256	1	128	1	256	48k	2	36.4363	1.08589
2M	cuda_cached_regs	soa	16	256	1	128	1	256	48k	3	36.4251	1.08555
2M	cuda_cached_regs	soa	16	256	1	128	1	256	48k	4	36.4163	1.08529
2M	cuda_cached_regs	soa	16	256	1	128	1	256	48k	5	35.3288	1.05288
2M	cuda_cached_regs	soa	16	256	1	128	2	256	48k	1	19.0549	0.56788
2M	cuda_cached_regs	soa	16	256	1	128	2	256	48k	2	19.0524	0.567805
2M	cuda_cached_regs	soa	16	256	1	128	2	256	48k	3	19.0908	0.568951
2M	cuda_cached_regs	soa	16	256	1	128	2	256	48k	4	19.0478	0.567669
2M	cuda_cached_regs	soa	16	256	1	128	2	256	48k	5	19.0801	0.568631
2M	cuda_cached_regs	soa	16	256	1	128	4	256	48k	1	16.3324	0.486742
2M	cuda_cached_regs	soa	16	256	1	128	4	256	48k	2	16.357	0.487476
2M	cuda_cached_regs	soa	16	256	1	128	4	256	48k	3	16.3381	0.486914
2M	cuda_cached_regs	soa	16	256	1	128	4	256	48k	4	16.3501	0.487272
2M	cuda_cached_regs	soa	16	256	1	128	4	256	48k	5	16.351	0.487297
2M	cuda_cached_regs	soa	16	1024	1	128	1	256	48k	1	132.353	3.94444
2M	cuda_cached_regs	soa	16	1024	1	128	1	256	48k	2	133.457	3.97732
2M	cuda_cached_regs	soa	16	1024	1	128	1	256	48k	3	132.27	3.94196
2M	cuda_cached_regs	soa	16	1024	1	128	1	256	48k	4	132.314	3.94325
2M	cuda_cached_regs	soa	16	1024	1	128	1	256	48k	5	142.054	4.23353
2M	cuda_cached_regs	soa	16	1024	1	128	2	256	48k	1	70.4816	2.10052
2M	cuda_cached_regs	soa	16	1024	1	128	2	256	48k	2	70.5081	2.10131
2M	cuda_cached_regs	soa	16	1024	1	128	2	256	48k	3	70.5741	2.10327
2M	cuda_cached_regs	soa	16	1024	1	128	2	256	48k	4	70.5579	2.10279
2M	cuda_cached_regs	soa	16	1024	1	128	2	256	48k	5	70.486	2.10065
2M	cuda_cached_regs	soa	16	1024	1	128	4	256	48k	1	59.679	1.77857
2M	cuda_cached_regs	soa	16	1024	1	128	4	256	48k	2	59.6504	1.77772
2M	cuda_cached_regs	soa	16	1024	1	128	4	256	48k	3	59.6659	1.77818
2M	cuda_cached_regs	soa	16	1024	1	128	4	256	48k	4	59.6721	1.77837
2M	cuda_cached_regs	soa	16	1024	1	128	4	256	48k	5	59.6905	1.77891
2M	cuda_cached_regs	soa	16	4096	1	128	1	256	48k	1	533.24	15.8918
2M	cuda_cached_regs	soa	16	4096	1	128	1	256	48k	2	532.629	15.8736
2M	cuda_cached_regs	soa	16	4096	1	128	1	256	48k	3	542.005	16.153
2M	cuda_cached_regs	soa	16	4096	1	128	1	256	48k	4	533.508	15.8998
2M	cuda_cached_regs	soa	16	4096	1	128	1	256	48k	5	532.842	15.8799
2M	cuda_cached_regs	soa	16	4096	1	128	2	256	48k	1	283.995	8.46372
2M	cuda_cached_regs	soa	16	4096	1	128	2	256	48k	2	284.717	8.48522
2M	cuda_cached_regs	soa	16	4096	1	128	2	256	48k	3	284.858	8.48944
2M	cuda_cached_regs	soa	16	4096	1	128	2	256	48k	4	284.578	8.48109
2M	cuda_cached_regs	soa	16	4096	1	128	2	256	48k	5	284.143	8.46813
2M	cuda_cached_regs	soa	16	4096	1	128	4	256	48k	1	239.203	7.12882
2M	cuda_cached_regs	soa	16	4096	1	128	4	256	48k	2	239.244	7.13003
2M	cuda_cached_regs	soa	16	4096	1	128	4	256	48k	3	239.571	7.13978
2M	cuda_cached_regs	soa	16	4096	1	128	4	256	48k	4	239.229	7.12958
2M	cuda_cached_regs	soa	16	4096	1	128	4	256	48k	5	240.324	7.16222
2M	cuda_cached_regs	soa	32	16	1	128	1	256	48k	1	5.12555	0.0763767
2M	cuda_cached_regs	soa	32	16	1	128	1	256	48k	2	5.1277	0.0764087
2M	cuda_cached_regs	soa	32	16	1	128	1	256	48k	3	5.12724	0.0764019
2M	cuda_cached_regs	soa	32	16	1	128	1	256	48k	4	5.12551	0.0763761
2M	cuda_cached_regs	soa	32	16	1	128	1	256	48k	5	5.12783	0.0764106
2M	cuda_cached_regs	soa	32	16	1	128	2	256	48k	1	4.42342	0.0659141
2M	cuda_cached_regs	soa	32	16	1	128	2	256	48k	2	4.42301	0.065908
2M	cuda_cached_regs	soa	32	16	1	128	2	256	48k	3	4.40689	0.0656677
2M	cuda_cached_regs	soa	32	16	1	128	2	256	48k	4	4.41895	0.0658475
2M	cuda_cached_regs	soa	32	16	1	128	2	256	48k	5	4.41893	0.0658472
2M	cuda_cached_regs	soa	32	64	1	128	1	256	48k	1	17.4013	0.2593
2M	cuda_cached_regs	soa	32	64	1	128	1	256	48k	2	17.382	0.259012
2M	cuda_cached_regs	soa	32	64	1	128	1	256	48k	3	17.3778	0.25895
2M	cuda_cached_regs	soa	32	64	1	128	1	256	48k	4	17.3759	0.258921
2M	cuda_cached_regs	soa	32	64	1	128	1	256	48k	5	17.3899	0.25913
2M	cuda_cached_regs	soa	32	64	1	128	2	256	48k	1	12.1871	0.181602
2M	cuda_cached_regs	soa	32	64	1	128	2	256	48k	2	12.1659	0.181285
2M	cuda_cached_regs	soa	32	64	1	128	2	256	48k	3	12.1864	0.181592
2M	cuda_cached_regs	soa	32	64	1	128	2	256	48k	4	12.177	0.181452
2M	cuda_cached_regs	soa	32	64	1	128	2	256	48k	5	12.1767	0.181447
2M	cuda_cached_regs	soa	32	256	1	128	1	256	48k	1	61.1035	0.910514
2M	cuda_cached_regs	soa	32	256	1	128	1	256	48k	2	61.0877	0.910278
2M	cuda_cached_regs	soa	32	256	1	128	1	256	48k	3	61.114	0.910669
2M	cuda_cached_regs	soa	32	256	1	128	1	256	48k	4	61.1205	0.910767
2M	cuda_cached_regs	soa	32	256	1	128	1	256	48k	5	61.0981	0.910433
2M	cuda_cached_regs	soa	32	256	1	128	2	256	48k	1	39.8906	0.594416
2M	cuda_cached_regs	soa	32	256	1	128	2	256	48k	2	39.8958	0.594494
2M	cuda_cached_regs	soa	32	256	1	128	2	256	48k	3	43.4803	0.647907
2M	cuda_cached_regs	soa	32	256	1	128	2	256	48k	4	39.9209	0.594868
2M	cuda_cached_regs	soa	32	256	1	128	2	256	48k	5	39.933	0.595048
2M	cuda_cached_regs	soa	32	1024	1	128	1	256	48k	1	243.294	3.62537
2M	cuda_cached_regs	soa	32	1024	1	128	1	256	48k	2	244.01	3.63603
2M	cuda_cached_regs	soa	32	1024	1	128	1	256	48k	3	241.982	3.60582
2M	cuda_cached_regs	soa	32	1024	1	128	1	256	48k	4	244.542	3.64396
2M	cuda_cached_regs	soa	32	1024	1	128	1	256	48k	5	244.08	3.63708
2M	cuda_cached_regs	soa	32	1024	1	128	2	256	48k	1	154.681	2.30493
2M	cuda_cached_regs	soa	32	1024	1	128	2	256	48k	2	155.995	2.32451
2M	cuda_cached_regs	soa	32	1024	1	128	2	256	48k	3	156.241	2.32818
2M	cuda_cached_regs	soa	32	1024	1	128	2	256	48k	4	156.171	2.32712
2M	cuda_cached_regs	soa	32	1024	1	128	2	256	48k	5	156.082	2.32581
2M	cuda_cached_regs	soa	32	4096	1	128	1	256	48k	1	974.978	14.5283
2M	cuda_cached_regs	soa	32	4096	1	128	1	256	48k	2	981.409	14.6241
2M	cuda_cached_regs	soa	32	4096	1	128	1	256	48k	3	973.929	14.5127
2M	cuda_cached_regs	soa	32	4096	1	128	1	256	48k	4	973.683	14.509
2M	cuda_cached_regs	soa	32	4096	1	128	1	256	48k	5	973.85	14.5115
2M	cuda_cached_regs	soa	32	4096	1	128	2	256	48k	1	620.616	9.2479
2M	cuda_cached_regs	soa	32	4096	1	128	2	256	48k	2	620.555	9.247
2M	cuda_cached_regs	soa	32	4096	1	128	2	256	48k	3	620.204	9.24177
2M	cuda_cached_regs	soa	32	4096	1	128	2	256	48k	4	630.622	9.397
2M	cuda_cached_regs	soa	32	4096	1	128	2	256	48k	5	619.252	9.22757
2M	cuda_cached_regs	soa	64	16	1	128	1	256	48k	1	14.518	0.108167
2M	cuda_cached_regs	soa	64	16	1	128	1	256	48k	2	14.4538	0.107689
2M	cuda_cached_regs	soa	64	16	1	128	1	256	48k	3	15.4733	0.115285
2M	cuda_cached_regs	soa	64	16	1	128	1	256	48k	4	14.3507	0.106921
2M	cuda_cached_regs	soa	64	16	1	128	1	256	48k	5	14.3785	0.107129
2M	cuda_cached_regs	soa	64	64	1	128	1	256	48k	1	40.2195	0.299659
2M	cuda_cached_regs	soa	64	64	1	128	1	256	48k	2	43.7646	0.326072
2M	cuda_cached_regs	soa	64	64	1	128	1	256	48k	3	40.2517	0.299898
2M	cuda_cached_regs	soa	64	64	1	128	1	256	48k	4	40.2145	0.299622
2M	cuda_cached_regs	soa	64	64	1	128	1	256	48k	5	40.2475	0.299867
2M	cuda_cached_regs	soa	64	256	1	128	1	256	48k	1	143.457	1.06884
2M	cuda_cached_regs	soa	64	256	1	128	1	256	48k	2	143.52	1.06931
2M	cuda_cached_regs	soa	64	256	1	128	1	256	48k	3	144.814	1.07895
2M	cuda_cached_regs	soa	64	256	1	128	1	256	48k	4	143.401	1.06842
2M	cuda_cached_regs	soa	64	256	1	128	1	256	48k	5	154.172	1.14867
2M	cuda_cached_regs	soa	64	1024	1	128	1	256	48k	1	566.689	4.22216
2M	cuda_cached_regs	soa	64	1024	1	128	1	256	48k	2	566.103	4.2178
2M	cuda_cached_regs	soa	64	1024	1	128	1	256	48k	3	570.208	4.24838
2M	cuda_cached_regs	soa	64	1024	1	128	1	256	48k	4	566.552	4.22114
2M	cuda_cached_regs	soa	64	1024	1	128	1	256	48k	5	563.417	4.19778
2M	cuda_cached_regs	soa	64	4096	1	128	1	256	48k	1	2250.06	16.7643
2M	cuda_cached_regs	soa	64	4096	1	128	1	256	48k	2	2250.9	16.7705
2M	cuda_cached_regs	soa	64	4096	1	128	1	256	48k	3	2249.67	16.7613
2M	cuda_cached_regs	soa	64	4096	1	128	1	256	48k	4	2250.04	16.7641
2M	cuda_cached_regs	soa	64	4096	1	128	1	256	48k	5	2249.87	16.7628
512k	cuda_base	aos	4	16	1	1	1	1024	48k	1	0.643989	0.307078
512k	cuda_base	aos	4	16	1	1	1	1024	48k	2	0.646815	0.308425
512k	cuda_base	aos	4	16	1	1	1	1024	48k	3	0.644976	0.307549
512k	cuda_base	aos	4	16	1	1	1	1024	48k	4	0.646214	0.308139
512k	cuda_base	aos	4	16	1	1	1	1024	48k	5	0.645858	0.307969
512k	cuda_base	aos	4	25	1	1	1	1024	48k	1	0.953082	0.454465
512k	cuda_base	aos	4	25	1	1	1	1024	48k	2	0.95223	0.454059
512k	cuda_base	aos	4	25	1	1	1	1024	48k	3	0.955596	0.455664
512k	cuda_base	aos	4	25	1	1	1	1024	48k	4	0.948871	0.452457
512k	cuda_base	aos	4	25	1	1	1	1024	48k	5	0.950799	0.453376
512k	cuda_base	aos	4	64	1	1	1	1024	48k	1	2.27812	1.08629
512k	cuda_base	aos	4	64	1	1	1	1024	48k	2	2.27989	1.08714
512k	cuda_base	aos	4	64	1	1	1	1024	48k	3	2.27935	1.08688
512k	cuda_base	aos	4	64	1	1	1	1024	48k	4	2.28182	1.08806
512k	cuda_base	aos	4	64	1	1	1	1024	48k	5	2.28158	1.08794
512k	cuda_base	aos	4	100	1	1	1	1024	48k	1	3.51008	1.67373
512k	cuda_base	aos	4	100	1	1	1	1024	48k	2	3.50863	1.67305
512k	cuda_base	aos	4	100	1	1	1	1024	48k	3	3.50591	1.67175
512k	cuda_base	aos	4	100	1	1	1	1024	48k	4	3.50616	1.67187
512k	cuda_base	aos	4	100	1	1	1	1024	48k	5	3.50651	1.67203
512k	cuda_base	aos	4	256	1	1	1	1024	48k	1	8.82735	4.20921
512k	cuda_base	aos	4	256	1	1	1	1024	48k	2	8.82162	4.20648
512k	cuda_base	aos	4	256	1	1	1	1024	48k	3	8.81791	4.20471
512k	cuda_base	aos	4	256	1	1	1	1024	48k	4	8.81924	4.20534
512k	cuda_base	aos	4	256	1	1	1	1024	48k	5	8.82025	4.20582
512k	cuda_base	aos	4	1024	1	1	1	1024	48k	1	34.9959	16.6874
512k	cuda_base	aos	4	1024	1	1	1	1024	48k	2	34.991	16.685
512k	cuda_base	aos	4	1024	1	1	1	1024	48k	3	34.9989	16.6888
512k	cuda_base	aos	4	1024	1	1	1	1024	48k	4	34.9963	16.6875
512k	cuda_base	aos	4	1024	1	1	1	1024	48k	5	34.9983	16.6885
512k	cuda_base	aos	4	4096	1	1	1	1024	48k	1	127.711	60.8973
512k	cuda_base	aos	4	4096	1	1	1	1024	48k	2	127.73	60.9062
512k	cuda_base	aos	4	4096	1	1	1	1024	48k	3	127.704	60.8938
512k	cuda_base	aos	4	4096	1	1	1	1024	48k	4	127.743	60.9125
512k	cuda_base	aos	4	4096	1	1	1	1024	48k	5	127.754	60.9181
512k	cuda_base	aos	16	16	1	1	1	1024	48k	1	3.85182	0.459173
512k	cuda_base	aos	16	16	1	1	1	1024	48k	2	3.99812	0.476613
512k	cuda_base	aos	16	16	1	1	1	1024	48k	3	4.16285	0.49625
512k	cuda_base	aos	16	16	1	1	1	1024	48k	4	4.17238	0.497386
512k	cuda_base	aos	16	16	1	1	1	1024	48k	5	4.17119	0.497244
512k	cuda_base	aos	16	25	1	1	1	1024	48k	1	6.46527	0.77072
512k	cuda_base	aos	16	25	1	1	1	1024	48k	2	6.45381	0.769354
512k	cuda_base	aos	16	25	1	1	1	1024	48k	3	6.48165	0.772673
512k	cuda_base	aos	16	25	1	1	1	1024	48k	4	6.4603	0.770127
512k	cuda_base	aos	16	25	1	1	1	1024	48k	5	6.44797	0.768658
512k	cuda_base	aos	16	64	1	1	1	1024	48k	1	16.3643	1.95077
512k	cuda_base	aos	16	64	1	1	1	1024	48k	2	16.37	1.95146
512k	cuda_base	aos	16	64	1	1	1	1024	48k	3	16.3351	1.9473
512k	cuda_base	aos	16	64	1	1	1	1024	48k	4	16.3694	1.95139
512k	cuda_base	aos	16	64	1	1	1	1024	48k	5	16.3585	1.95009
512k	cuda_base	aos	16	100	1	1	1	1024	48k	1	25.502	3.04008
512k	cuda_base	aos	16	100	1	1	1	1024	48k	2	25.5945	3.0511
512k	cuda_base	aos	16	100	1	1	1	1024	48k	3	25.5331	3.04378
512k	cuda_base	aos	16	100	1	1	1	1024	48k	4	25.5172	3.04189
512k	cuda_base	aos	16	100	1	1	1	1024	48k	5	25.6043	3.05227
512k	cuda_base	aos	16	256	1	1	1	1024	48k	1	59.9072	7.14149
512k	cuda_base	aos	16	256	1	1	1	1024	48k	2	60.2295	7.17992
512k	cuda_base	aos	16	256	1	1	1	1024	48k	3	59.9187	7.14287
512k	cuda_base	aos	16	256	1	1	1	1024	48k	4	60.0489	7.15838
512k	cuda_base	aos	16	256	1	1	1	1024	48k	5	59.8942	7.13995
512k	cuda_base	aos	16	1024	1	1	1	1024	48k	1	241.25	28.7593
512k	cuda_base	aos	16	1024	1	1	1	1024	48k	2	239.597	28.5622
512k	cuda_base	aos	16	1024	1	1	1	1024	48k	3	239.974	28.6072
512k	cuda_base	aos	16	1024	1	1	1	1024	48k	4	239.678	28.5719
512k	cuda_base	aos	16	1024	1	1	1	1024	48k	5	239.931	28.6021
512k	cuda_base	aos	16	4096	1	1	1	1024	48k	1	969.319	115.552
512k	cuda_base	aos	16	4096	1	1	1	1024	48k	2	959.397	114.369
512k	cuda_base	aos	16	4096	1	1	1	1024	48k	3	968.849	115.496
512k	cuda_base	aos	16	4096	1	1	1	1024	48k	4	963.334	114.838
512k	cuda_base	aos	16	4096	1	1	1	1024	48k	5	960.728	114.528
512k	cuda_base	aos	20	16	1	1	1	1024	48k	1	7.27065	0.693383
512k	cuda_base	aos	20	16	1	1	1	1024	48k	2	7.3417	0.700159
512k	cuda_base	aos	20	16	1	1	1	1024	48k	3	7.73408	0.737579
512k	cuda_base	aos	20	16	1	1	1	1024	48k	4	6.75299	0.644015
512k	cuda_base	aos	20	16	1	1	1	1024	48k	5	6.76826	0.645471
512k	cuda_base	aos	20	25	1	1	1	1024	48k	1	9.34176	0.8909
512k	cuda_base	aos	20	25	1	1	1	1024	48k	2	11.0876	1.0574
512k	cuda_base	aos	20	25	1	1	1	1024	48k	3	9.71179	0.926188
512k	cuda_base	aos	20	25	1	1	1	1024	48k	4	10.0421	0.957692
512k	cuda_base	aos	20	25	1	1	1	1024	48k	5	9.98456	0.952202
512k	cuda_base	aos	20	64	1	1	1	1024	48k	1	25.2061	2.40384
512k	cuda_base	aos	20	64	1	1	1	1024	48k	2	25.8034	2.4608
512k	cuda_base	aos	20	64	1	1	1	1024	48k	3	28.6121	2.72866
512k	cuda_base	aos	20	64	1	1	1	1024	48k	4	25.1318	2.39676
512k	cuda_base	aos	20	64	1	1	1	1024	48k	5	24.8274	2.36773
512k	cuda_base	aos	20	100	1	1	1	1024	48k	1	40.6789	3.87944
512k	cuda_base	aos	20	100	1	1	1	1024	48k	2	40.0249	3.81708
512k	cuda_base	aos	20	100	1	1	1	1024	48k	3	40.6705	3.87864
512k	cuda_base	aos	20	100	1	1	1	1024	48k	4	41.0366	3.91356
512k	cuda_base	aos	20	100	1	1	1	1024	48k	5	40.1997	3.83374
512k	cuda_base	aos	20	256	1	1	1	1024	48k	1	103.228	9.84461
512k	cuda_base	aos	20	256	1	1	1	1024	48k	2	101.966	9.72421
512k	cuda_base	aos	20	256	1	1	1	1024	48k	3	101.894	9.71736
512k	cuda_base	aos	20	256	1	1	1	1024	48k	4	102.378	9.76354
512k	cuda_base	aos	20	256	1	1	1	1024	48k	5	103.743	9.89372
512k	cuda_base	aos	20	1024	1	1	1	1024	48k	1	417.621	39.8274
512k	cuda_base	aos	20	1024	1	1	1	1024	48k	2	419.87	40.042
512k	cuda_base	aos	20	1024	1	1	1	1024	48k	3	419.83	40.0381
512k	cuda_base	aos	20	1024	1	1	1	1024	48k	4	415.144	39.5912
512k	cuda_base	aos	20	1024	1	1	1	1024	48k	5	414.016	39.4837
512k	cuda_base	aos	20	4096	1	1	1	1024	48k	1	1678.9	160.113
512k	cuda_base	aos	20	4096	1	1	1	1024	48k	2	1664.88	158.775
512k	cuda_base	aos	20	4096	1	1	1	1024	48k	3	1684.36	160.633
512k	cuda_base	aos	20	4096	1	1	1	1024	48k	4	1678.03	160.03
512k	cuda_base	aos	20	4096	1	1	1	1024	48k	5	1685.75	160.765
512k	cuda_base	aos	32	16	1	1	1	1024	48k	1	13.7834	0.821554
512k	cuda_base	aos	32	16	1	1	1	1024	48k	2	14.4794	0.863037
512k	cuda_base	aos	32	16	1	1	1	1024	48k	3	14.7941	0.881798
512k	cuda_base	aos	32	16	1	1	1	1024	48k	4	14.551	0.86731
512k	cuda_base	aos	32	16	1	1	1	1024	48k	5	14.6263	0.871798
512k	cuda_base	aos	32	25	1	1	1	1024	48k	1	22.5699	1.34527
512k	cuda_base	aos	32	25	1	1	1	1024	48k	2	22.7835	1.358
512k	cuda_base	aos	32	25	1	1	1	1024	48k	3	22.6254	1.34858
512k	cuda_base	aos	32	25	1	1	1	1024	48k	4	22.6466	1.34984
512k	cuda_base	aos	32	25	1	1	1	1024	48k	5	22.7162	1.35399
512k	cuda_base	aos	32	64	1	1	1	1024	48k	1	57.6822	3.43813
512k	cuda_base	aos	32	64	1	1	1	1024	48k	2	54.1067	3.22501
512k	cuda_base	aos	32	64	1	1	1	1024	48k	3	54.2887	3.23586
512k	cuda_base	aos	32	64	1	1	1	1024	48k	4	54.4415	3.24497
512k	cuda_base	aos	32	64	1	1	1	1024	48k	5	54.3776	3.24116
512k	cuda_base	aos	32	100	1	1	1	1024	48k	1	85.2919	5.08379
512k	cuda_base	aos	32	100	1	1	1	1024	48k	2	84.4717	5.03491
512k	cuda_base	aos	32	100	1	1	1	1024	48k	3	85.098	5.07224
512k	cuda_base	aos	32	100	1	1	1	1024	48k	4	85.2457	5.08104
512k	cuda_base	aos	32	100	1	1	1	1024	48k	5	85.0684	5.07047
512k	cuda_base	aos	32	256	1	1	1	1024	48k	1	218.379	13.0164
512k	cuda_base	aos	32	256	1	1	1	1024	48k	2	218.044	12.9964
512k	cuda_base	aos	32	256	1	1	1	1024	48k	3	217.932	12.9898
512k	cuda_base	aos	32	256	1	1	1	1024	48k	4	217.386	12.9572
512k	cuda_base	aos	32	256	1	1	1	1024	48k	5	217.677	12.9746
512k	cuda_base	aos	32	1024	1	1	1	1024	48k	1	892.032	53.1692
512k	cuda_base	aos	32	1024	1	1	1	1024	48k	2	886.208	52.8221
512k	cuda_base	aos	32	1024	1	1	1	1024	48k	3	889.047	52.9913
