N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
4M	256	cuda_fake_shm	aos	4	4096	1	1	1	46.7634	2.78731
4M	256	cuda_fake_shm	aos	4	4096	1	1	2	46.7674	2.78755
4M	256	cuda_fake_shm	aos	4	4096	1	1	3	46.7631	2.7873
4M	256	cuda_fake_shm	aos	4	4096	1	1	4	46.7631	2.7873
4M	256	cuda_fake_shm	aos	4	4096	1	1	5	46.7678	2.78758
4M	256	cuda_fake_shm	aos	4	4096	1	16	1	3.22598	0.192283
4M	256	cuda_fake_shm	aos	4	4096	1	16	2	3.22216	0.192056
4M	256	cuda_fake_shm	aos	4	4096	1	16	3	3.22901	0.192464
4M	256	cuda_fake_shm	aos	4	4096	1	16	4	3.2258	0.192273
4M	256	cuda_fake_shm	aos	4	4096	1	16	5	3.22725	0.192359
4M	256	cuda_fake_shm	aos	4	4096	1	64	1	1.26508	0.0754048
4M	256	cuda_fake_shm	aos	4	4096	1	64	2	1.27121	0.0757701
4M	256	cuda_fake_shm	aos	4	4096	1	64	3	1.26416	0.0753496
4M	256	cuda_fake_shm	aos	4	4096	1	64	4	1.2534	0.0747086
4M	256	cuda_fake_shm	aos	4	4096	1	64	5	1.26299	0.0752798
4M	256	cuda_fake_shm	aos	4	4096	1	256	1	0.919255	0.0547919
4M	256	cuda_fake_shm	aos	4	4096	1	256	2	0.914476	0.054507
4M	256	cuda_fake_shm	aos	4	4096	1	256	3	0.922425	0.0549808
4M	256	cuda_fake_shm	aos	4	4096	1	256	4	0.917882	0.05471
4M	256	cuda_fake_shm	aos	4	4096	1	256	5	0.917187	0.0546686
4M	256	cuda_fake_shm	aos	4	4096	1	1024	1	0.852496	0.0508127
4M	256	cuda_fake_shm	aos	4	4096	1	1024	2	0.854498	0.050932
4M	256	cuda_fake_shm	aos	4	4096	1	1024	3	0.850872	0.0507159
4M	256	cuda_fake_shm	aos	4	4096	1	1024	4	0.850687	0.0507049
4M	256	cuda_fake_shm	aos	4	4096	1	1024	5	0.85098	0.0507224
4M	256	cuda_fake_shm	aos	4	4096	2	1	1	46.7724	2.78785
4M	256	cuda_fake_shm	aos	4	4096	2	1	2	46.7721	2.78784
4M	256	cuda_fake_shm	aos	4	4096	2	1	3	46.7761	2.78808
4M	256	cuda_fake_shm	aos	4	4096	2	1	4	46.7777	2.78817
4M	256	cuda_fake_shm	aos	4	4096	2	1	5	46.7865	2.78869
4M	256	cuda_fake_shm	aos	4	4096	2	16	1	3.21764	0.191786
4M	256	cuda_fake_shm	aos	4	4096	2	16	2	3.21634	0.191709
4M	256	cuda_fake_shm	aos	4	4096	2	16	3	3.21668	0.191729
4M	256	cuda_fake_shm	aos	4	4096	2	16	4	3.21898	0.191866
4M	256	cuda_fake_shm	aos	4	4096	2	16	5	3.21537	0.191651
4M	256	cuda_fake_shm	aos	4	4096	2	64	1	1.2671	0.075525
4M	256	cuda_fake_shm	aos	4	4096	2	64	2	1.26072	0.0751446
4M	256	cuda_fake_shm	aos	4	4096	2	64	3	1.25496	0.0748016
4M	256	cuda_fake_shm	aos	4	4096	2	64	4	1.2548	0.0747921
4M	256	cuda_fake_shm	aos	4	4096	2	64	5	1.25567	0.0748437
4M	256	cuda_fake_shm	aos	4	4096	2	256	1	0.923194	0.0550267
4M	256	cuda_fake_shm	aos	4	4096	2	256	2	0.927217	0.0552664
4M	256	cuda_fake_shm	aos	4	4096	2	256	3	0.92179	0.054943
4M	256	cuda_fake_shm	aos	4	4096	2	256	4	0.928646	0.0553516
4M	256	cuda_fake_shm	aos	4	4096	2	256	5	0.91614	0.0546062
4M	256	cuda_fake_shm	aos	4	4096	2	1024	1	0.856781	0.0510681
4M	256	cuda_fake_shm	aos	4	4096	2	1024	2	0.855202	0.050974
4M	256	cuda_fake_shm	aos	4	4096	2	1024	3	0.855938	0.0510179
4M	256	cuda_fake_shm	aos	4	4096	2	1024	4	0.856212	0.0510342
4M	256	cuda_fake_shm	aos	4	4096	2	1024	5	0.854944	0.0509586
4M	256	cuda_fake_shm	aos	4	4096	4	1	1	46.7829	2.78848
4M	256	cuda_fake_shm	aos	4	4096	4	1	2	46.7799	2.7883
4M	256	cuda_fake_shm	aos	4	4096	4	1	3	46.7729	2.78788
4M	256	cuda_fake_shm	aos	4	4096	4	1	4	46.7806	2.78834
4M	256	cuda_fake_shm	aos	4	4096	4	1	5	46.7836	2.78852
4M	256	cuda_fake_shm	aos	4	4096	4	16	1	3.21645	0.191716
4M	256	cuda_fake_shm	aos	4	4096	4	16	2	3.21318	0.19152
4M	256	cuda_fake_shm	aos	4	4096	4	16	3	3.21874	0.191852
4M	256	cuda_fake_shm	aos	4	4096	4	16	4	3.2229	0.1921
4M	256	cuda_fake_shm	aos	4	4096	4	16	5	3.22402	0.192166
4M	256	cuda_fake_shm	aos	4	4096	4	64	1	1.25214	0.0746336
4M	256	cuda_fake_shm	aos	4	4096	4	64	2	1.249	0.0744463
4M	256	cuda_fake_shm	aos	4	4096	4	64	3	1.25435	0.0747653
4M	256	cuda_fake_shm	aos	4	4096	4	64	4	1.26408	0.0753448
4M	256	cuda_fake_shm	aos	4	4096	4	64	5	1.26473	0.0753836
4M	256	cuda_fake_shm	aos	4	4096	4	256	1	0.923359	0.0550365
4M	256	cuda_fake_shm	aos	4	4096	4	256	2	0.921239	0.0549101
4M	256	cuda_fake_shm	aos	4	4096	4	256	3	0.919398	0.0548004
4M	256	cuda_fake_shm	aos	4	4096	4	256	4	0.919859	0.0548279
4M	256	cuda_fake_shm	aos	4	4096	4	256	5	0.930332	0.0554521
4M	256	cuda_fake_shm	aos	4	4096	4	1024	1	0.856894	0.0510749
4M	256	cuda_fake_shm	aos	4	4096	4	1024	2	0.856961	0.0510789
4M	256	cuda_fake_shm	aos	4	4096	4	1024	3	0.854999	0.0509619
4M	256	cuda_fake_shm	aos	4	4096	4	1024	4	0.856961	0.0510789
4M	256	cuda_fake_shm	aos	4	4096	4	1024	5	0.855222	0.0509752
4M	256	cuda_fake_shm	aos	4	4096	8	1	1	46.8004	2.78952
4M	256	cuda_fake_shm	aos	4	4096	8	1	2	46.7895	2.78887
4M	256	cuda_fake_shm	aos	4	4096	8	1	3	46.8053	2.78981
4M	256	cuda_fake_shm	aos	4	4096	8	1	4	46.7972	2.78933
4M	256	cuda_fake_shm	aos	4	4096	8	1	5	46.7983	2.7894
4M	256	cuda_fake_shm	aos	4	4096	8	16	1	3.20881	0.19126
4M	256	cuda_fake_shm	aos	4	4096	8	16	2	3.2044	0.190997
4M	256	cuda_fake_shm	aos	4	4096	8	16	3	3.20571	0.191075
4M	256	cuda_fake_shm	aos	4	4096	8	16	4	3.20749	0.191181
4M	256	cuda_fake_shm	aos	4	4096	8	16	5	3.20898	0.19127
4M	256	cuda_fake_shm	aos	4	4096	8	64	1	1.24947	0.0744741
4M	256	cuda_fake_shm	aos	4	4096	8	64	2	1.24995	0.0745031
4M	256	cuda_fake_shm	aos	4	4096	8	64	3	1.23831	0.0738089
4M	256	cuda_fake_shm	aos	4	4096	8	64	4	1.25889	0.0750358
4M	256	cuda_fake_shm	aos	4	4096	8	64	5	1.25452	0.0747754
4M	256	cuda_fake_shm	aos	4	4096	8	256	1	0.921723	0.054939
4M	256	cuda_fake_shm	aos	4	4096	8	256	2	0.918801	0.0547648
4M	256	cuda_fake_shm	aos	4	4096	8	256	3	0.91606	0.0546014
4M	256	cuda_fake_shm	aos	4	4096	8	256	4	0.925554	0.0551673
4M	256	cuda_fake_shm	aos	4	4096	8	256	5	0.921768	0.0549417
4M	256	cuda_fake_shm	aos	4	4096	8	1024	1	0.855051	0.050965
4M	256	cuda_fake_shm	aos	4	4096	8	1024	2	0.857044	0.0510838
4M	256	cuda_fake_shm	aos	4	4096	8	1024	3	0.856142	0.05103
4M	256	cuda_fake_shm	aos	4	4096	8	1024	4	0.857915	0.0511357
4M	256	cuda_fake_shm	aos	4	4096	8	1024	5	0.857685	0.051122
4M	256	cuda_fake_shm	aos	4	4096	16	1	1	46.5432	2.77419
4M	256	cuda_fake_shm	aos	4	4096	16	1	2	46.5403	2.77402
4M	256	cuda_fake_shm	aos	4	4096	16	1	3	46.5382	2.77389
4M	256	cuda_fake_shm	aos	4	4096	16	1	4	46.5403	2.77402
4M	256	cuda_fake_shm	aos	4	4096	16	1	5	46.5403	2.77402
4M	256	cuda_fake_shm	aos	4	4096	16	16	1	3.1898	0.190127
4M	256	cuda_fake_shm	aos	4	4096	16	16	2	3.20302	0.190915
4M	256	cuda_fake_shm	aos	4	4096	16	16	3	3.18889	0.190073
4M	256	cuda_fake_shm	aos	4	4096	16	16	4	3.18967	0.190119
4M	256	cuda_fake_shm	aos	4	4096	16	16	5	3.185	0.189841
4M	256	cuda_fake_shm	aos	4	4096	16	64	1	1.23899	0.0738495
4M	256	cuda_fake_shm	aos	4	4096	16	64	2	1.25155	0.074598
4M	256	cuda_fake_shm	aos	4	4096	16	64	3	1.24344	0.0741149
4M	256	cuda_fake_shm	aos	4	4096	16	64	4	1.2371	0.0737368
4M	256	cuda_fake_shm	aos	4	4096	16	64	5	1.24053	0.0739415
4M	256	cuda_fake_shm	aos	4	4096	16	256	1	0.922993	0.0550147
4M	256	cuda_fake_shm	aos	4	4096	16	256	2	0.920338	0.0548564
4M	256	cuda_fake_shm	aos	4	4096	16	256	3	0.916907	0.0546519
4M	256	cuda_fake_shm	aos	4	4096	16	256	4	0.922179	0.0549662
4M	256	cuda_fake_shm	aos	4	4096	16	256	5	0.917576	0.0546918
4M	256	cuda_fake_shm	aos	4	4096	16	1024	1	0.856651	0.0510604
4M	256	cuda_fake_shm	aos	4	4096	16	1024	2	0.856896	0.051075
4M	256	cuda_fake_shm	aos	4	4096	16	1024	3	0.857382	0.0511039
4M	256	cuda_fake_shm	aos	4	4096	16	1024	4	0.858627	0.0511782
4M	256	cuda_fake_shm	aos	4	4096	16	1024	5	0.854583	0.0509371
4M	256	cuda_fake_shm	aos	4	4096	32	1	1	48.3205	2.88013
4M	256	cuda_fake_shm	aos	4	4096	32	1	2	48.3181	2.87998
4M	256	cuda_fake_shm	aos	4	4096	32	1	3	48.3207	2.88014
4M	256	cuda_fake_shm	aos	4	4096	32	1	4	48.3171	2.87992
4M	256	cuda_fake_shm	aos	4	4096	32	1	5	48.3186	2.88001
4M	256	cuda_fake_shm	aos	4	4096	32	16	1	3.30303	0.196876
4M	256	cuda_fake_shm	aos	4	4096	32	16	2	3.29873	0.196619
4M	256	cuda_fake_shm	aos	4	4096	32	16	3	3.29802	0.196577
4M	256	cuda_fake_shm	aos	4	4096	32	16	4	3.29828	0.196593
4M	256	cuda_fake_shm	aos	4	4096	32	16	5	3.30097	0.196753
4M	256	cuda_fake_shm	aos	4	4096	32	64	1	1.27313	0.0758845
4M	256	cuda_fake_shm	aos	4	4096	32	64	2	1.28744	0.0767371
4M	256	cuda_fake_shm	aos	4	4096	32	64	3	1.27828	0.0761917
4M	256	cuda_fake_shm	aos	4	4096	32	64	4	1.28549	0.0766211
4M	256	cuda_fake_shm	aos	4	4096	32	64	5	1.27943	0.07626
4M	256	cuda_fake_shm	aos	4	4096	32	256	1	0.922857	0.0550066
4M	256	cuda_fake_shm	aos	4	4096	32	256	2	0.924178	0.0550853
4M	256	cuda_fake_shm	aos	4	4096	32	256	3	0.921693	0.0549372
4M	256	cuda_fake_shm	aos	4	4096	32	256	4	0.927	0.0552535
4M	256	cuda_fake_shm	aos	4	4096	32	256	5	0.926503	0.0552239
4M	256	cuda_fake_shm	aos	4	4096	32	1024	1	0.859292	0.0512178
4M	256	cuda_fake_shm	aos	4	4096	32	1024	2	0.879862	0.0524439
4M	256	cuda_fake_shm	aos	4	4096	32	1024	3	0.862689	0.0514203
4M	256	cuda_fake_shm	aos	4	4096	32	1024	4	0.860288	0.0512772
4M	256	cuda_fake_shm	aos	4	4096	32	1024	5	0.86229	0.0513965
4M	256	cuda_fake_shm	aos	4	4096	64	1	1	47.3422	2.82182
4M	256	cuda_fake_shm	aos	4	4096	64	1	2	47.3425	2.82183
4M	256	cuda_fake_shm	aos	4	4096	64	1	3	47.3419	2.8218
4M	256	cuda_fake_shm	aos	4	4096	64	1	4	47.3402	2.82169
4M	256	cuda_fake_shm	aos	4	4096	64	1	5	47.3423	2.82182
4M	256	cuda_fake_shm	aos	4	4096	64	16	1	3.28316	0.195692
4M	256	cuda_fake_shm	aos	4	4096	64	16	2	3.28278	0.195669
4M	256	cuda_fake_shm	aos	4	4096	64	16	3	3.2839	0.195736
4M	256	cuda_fake_shm	aos	4	4096	64	16	4	3.28443	0.195767
4M	256	cuda_fake_shm	aos	4	4096	64	16	5	3.28381	0.19573
4M	256	cuda_fake_shm	aos	4	4096	64	64	1	1.30921	0.0780352
4M	256	cuda_fake_shm	aos	4	4096	64	64	2	1.3166	0.0784754
4M	256	cuda_fake_shm	aos	4	4096	64	64	3	1.3113	0.0781599
4M	256	cuda_fake_shm	aos	4	4096	64	64	4	1.30287	0.0776573
4M	256	cuda_fake_shm	aos	4	4096	64	64	5	1.30837	0.0779849
4M	256	cuda_fake_shm	aos	4	4096	64	256	1	0.942294	0.0561651
4M	256	cuda_fake_shm	aos	4	4096	64	256	2	0.938467	0.055937
4M	256	cuda_fake_shm	aos	4	4096	64	256	3	0.938285	0.0559261
4M	256	cuda_fake_shm	aos	4	4096	64	256	4	0.935984	0.055789
4M	256	cuda_fake_shm	aos	4	4096	64	256	5	0.940855	0.0560793
4M	256	cuda_fake_shm	aos	4	4096	64	1024	1	0.875552	0.052187
4M	256	cuda_fake_shm	aos	4	4096	64	1024	2	0.874678	0.0521349
4M	256	cuda_fake_shm	aos	4	4096	64	1024	3	0.874633	0.0521322
4M	256	cuda_fake_shm	aos	4	4096	64	1024	4	0.87551	0.0521845
4M	256	cuda_fake_shm	aos	4	4096	64	1024	5	0.875409	0.0521784
4M	256	cuda_fake_shm	aos	16	16	1	1	1	32.6398	0.486371
4M	256	cuda_fake_shm	aos	16	16	1	1	2	32.6661	0.486762
4M	256	cuda_fake_shm	aos	16	16	1	1	3	32.6525	0.48656
4M	256	cuda_fake_shm	aos	16	16	1	1	4	31.0779	0.463097
4M	256	cuda_fake_shm	aos	16	16	1	1	5	31.0524	0.462717
4M	256	cuda_fake_shm	aos	16	16	1	16	1	2.19074	0.0326446
4M	256	cuda_fake_shm	aos	16	16	1	16	2	2.19024	0.0326372
4M	256	cuda_fake_shm	aos	16	16	1	16	3	2.18919	0.0326214
4M	256	cuda_fake_shm	aos	16	16	1	16	4	2.19721	0.032741
4M	256	cuda_fake_shm	aos	16	16	1	16	5	2.19116	0.0326509
4M	256	cuda_fake_shm	aos	16	16	1	64	1	2.0403	0.0304028
4M	256	cuda_fake_shm	aos	16	16	1	64	2	2.04166	0.0304231
4M	256	cuda_fake_shm	aos	16	16	1	64	3	2.03927	0.0303875
4M	256	cuda_fake_shm	aos	16	16	1	64	4	2.04087	0.0304113
4M	256	cuda_fake_shm	aos	16	16	1	64	5	2.04413	0.0304599
4M	256	cuda_fake_shm	aos	16	16	1	256	1	2.05146	0.0305692
4M	256	cuda_fake_shm	aos	16	16	1	256	2	2.05377	0.0306036
4M	256	cuda_fake_shm	aos	16	16	1	256	3	2.0516	0.0305713
4M	256	cuda_fake_shm	aos	16	16	1	256	4	2.08631	0.0310885
4M	256	cuda_fake_shm	aos	16	16	1	256	5	2.05022	0.0305506
4M	256	cuda_fake_shm	aos	16	16	1	1024	1	2.05471	0.0306176
4M	256	cuda_fake_shm	aos	16	16	1	1024	2	2.05746	0.0306586
4M	256	cuda_fake_shm	aos	16	16	1	1024	3	2.16508	0.0322622
4M	256	cuda_fake_shm	aos	16	16	1	1024	4	2.16563	0.0322704
4M	256	cuda_fake_shm	aos	16	16	1	1024	5	2.16341	0.0322373
4M	256	cuda_fake_shm	aos	16	16	2	1	1	17.3211	0.258105
4M	256	cuda_fake_shm	aos	16	16	2	1	2	17.3155	0.258021
4M	256	cuda_fake_shm	aos	16	16	2	1	3	17.3341	0.258298
4M	256	cuda_fake_shm	aos	16	16	2	1	4	17.3256	0.258171
4M	256	cuda_fake_shm	aos	16	16	2	1	5	17.3203	0.258093
4M	256	cuda_fake_shm	aos	16	16	2	16	1	2.42755	0.0361733
4M	256	cuda_fake_shm	aos	16	16	2	16	2	2.4291	0.0361965
4M	256	cuda_fake_shm	aos	16	16	2	16	3	2.42953	0.0362029
4M	256	cuda_fake_shm	aos	16	16	2	16	4	2.43072	0.0362206
4M	256	cuda_fake_shm	aos	16	16	2	16	5	2.42802	0.0361803
4M	256	cuda_fake_shm	aos	16	16	2	64	1	2.19049	0.0326408
4M	256	cuda_fake_shm	aos	16	16	2	64	2	2.19163	0.0326578
4M	256	cuda_fake_shm	aos	16	16	2	64	3	2.19057	0.032642
4M	256	cuda_fake_shm	aos	16	16	2	64	4	2.18915	0.0326209
4M	256	cuda_fake_shm	aos	16	16	2	64	5	2.18863	0.0326132
4M	256	cuda_fake_shm	aos	16	16	2	256	1	2.16918	0.0323233
4M	256	cuda_fake_shm	aos	16	16	2	256	2	2.18042	0.0324908
4M	256	cuda_fake_shm	aos	16	16	2	256	3	2.17794	0.0324538
4M	256	cuda_fake_shm	aos	16	16	2	256	4	2.16425	0.0322498
4M	256	cuda_fake_shm	aos	16	16	2	256	5	2.19496	0.0327074
4M	256	cuda_fake_shm	aos	16	16	2	1024	1	2.16648	0.032283
4M	256	cuda_fake_shm	aos	16	16	2	1024	2	2.18241	0.0325204
4M	256	cuda_fake_shm	aos	16	16	2	1024	3	2.17041	0.0323416
4M	256	cuda_fake_shm	aos	16	16	2	1024	4	2.18335	0.0325345
4M	256	cuda_fake_shm	aos	16	16	2	1024	5	2.18352	0.0325369
4M	256	cuda_fake_shm	aos	16	16	4	1	1	17.3342	0.2583
4M	256	cuda_fake_shm	aos	16	16	4	1	2	17.3234	0.258139
4M	256	cuda_fake_shm	aos	16	16	4	1	3	17.3239	0.258146
4M	256	cuda_fake_shm	aos	16	16	4	1	4	17.3268	0.258189
4M	256	cuda_fake_shm	aos	16	16	4	1	5	17.3236	0.258142
4M	256	cuda_fake_shm	aos	16	16	4	16	1	2.42821	0.0361831
4M	256	cuda_fake_shm	aos	16	16	4	16	2	2.43014	0.0362118
4M	256	cuda_fake_shm	aos	16	16	4	16	3	2.42541	0.0361414
4M	256	cuda_fake_shm	aos	16	16	4	16	4	2.42872	0.0361908
4M	256	cuda_fake_shm	aos	16	16	4	16	5	2.42892	0.0361937
4M	256	cuda_fake_shm	aos	16	16	4	64	1	2.19221	0.0326665
4M	256	cuda_fake_shm	aos	16	16	4	64	2	2.18987	0.0326316
4M	256	cuda_fake_shm	aos	16	16	4	64	3	2.18778	0.0326005
4M	256	cuda_fake_shm	aos	16	16	4	64	4	2.18997	0.0326331
4M	256	cuda_fake_shm	aos	16	16	4	64	5	2.1878	0.0326008
4M	256	cuda_fake_shm	aos	16	16	4	256	1	2.17217	0.0323679
4M	256	cuda_fake_shm	aos	16	16	4	256	2	2.17484	0.0324076
4M	256	cuda_fake_shm	aos	16	16	4	256	3	2.17855	0.0324629
4M	256	cuda_fake_shm	aos	16	16	4	256	4	2.17745	0.0324466
4M	256	cuda_fake_shm	aos	16	16	4	256	5	2.20444	0.0328487
4M	256	cuda_fake_shm	aos	16	16	4	1024	1	2.17201	0.0323655
4M	256	cuda_fake_shm	aos	16	16	4	1024	2	2.16806	0.0323066
4M	256	cuda_fake_shm	aos	16	16	4	1024	3	2.16903	0.032321
4M	256	cuda_fake_shm	aos	16	16	4	1024	4	2.17089	0.0323489
4M	256	cuda_fake_shm	aos	16	16	4	1024	5	2.1715	0.0323579
4M	256	cuda_fake_shm	aos	16	16	8	1	1	9.76727	0.145544
4M	256	cuda_fake_shm	aos	16	16	8	1	2	9.76525	0.145514
4M	256	cuda_fake_shm	aos	16	16	8	1	3	9.74249	0.145174
4M	256	cuda_fake_shm	aos	16	16	8	1	4	9.76199	0.145465
4M	256	cuda_fake_shm	aos	16	16	8	1	5	9.76497	0.145509
4M	256	cuda_fake_shm	aos	16	16	8	16	1	2.42815	0.0361823
4M	256	cuda_fake_shm	aos	16	16	8	16	2	2.42854	0.036188
4M	256	cuda_fake_shm	aos	16	16	8	16	3	2.42918	0.0361977
4M	256	cuda_fake_shm	aos	16	16	8	16	4	2.43761	0.0363232
4M	256	cuda_fake_shm	aos	16	16	8	16	5	2.42854	0.036188
4M	256	cuda_fake_shm	aos	16	16	8	64	1	2.19063	0.032643
4M	256	cuda_fake_shm	aos	16	16	8	64	2	2.19801	0.0327528
4M	256	cuda_fake_shm	aos	16	16	8	64	3	2.19125	0.0326521
4M	256	cuda_fake_shm	aos	16	16	8	64	4	2.19444	0.0326997
4M	256	cuda_fake_shm	aos	16	16	8	64	5	2.18835	0.032609
4M	256	cuda_fake_shm	aos	16	16	8	256	1	2.19782	0.0327501
4M	256	cuda_fake_shm	aos	16	16	8	256	2	2.20207	0.0328133
4M	256	cuda_fake_shm	aos	16	16	8	256	3	2.17249	0.0323726
4M	256	cuda_fake_shm	aos	16	16	8	256	4	2.20599	0.0328718
4M	256	cuda_fake_shm	aos	16	16	8	256	5	2.20029	0.0327868
4M	256	cuda_fake_shm	aos	16	16	8	1024	1	2.1889	0.0326172
4M	256	cuda_fake_shm	aos	16	16	8	1024	2	2.17221	0.0323684
4M	256	cuda_fake_shm	aos	16	16	8	1024	3	2.17093	0.0323494
4M	256	cuda_fake_shm	aos	16	16	8	1024	4	2.18305	0.03253
4M	256	cuda_fake_shm	aos	16	16	8	1024	5	2.17385	0.0323929
4M	256	cuda_fake_shm	aos	16	16	16	1	1	8.7172	0.129896
4M	256	cuda_fake_shm	aos	16	16	16	1	2	8.70781	0.129756
4M	256	cuda_fake_shm	aos	16	16	16	1	3	8.7125	0.129826
4M	256	cuda_fake_shm	aos	16	16	16	1	4	8.72517	0.130015
4M	256	cuda_fake_shm	aos	16	16	16	1	5	8.69986	0.129638
4M	256	cuda_fake_shm	aos	16	16	16	16	1	2.42849	0.0361872
4M	256	cuda_fake_shm	aos	16	16	16	16	2	2.42862	0.0361892
4M	256	cuda_fake_shm	aos	16	16	16	16	3	2.42973	0.0362058
4M	256	cuda_fake_shm	aos	16	16	16	16	4	2.43134	0.0362297
4M	256	cuda_fake_shm	aos	16	16	16	16	5	2.42829	0.0361844
4M	256	cuda_fake_shm	aos	16	16	16	64	1	2.19108	0.0326497
4M	256	cuda_fake_shm	aos	16	16	16	64	2	2.1888	0.0326156
4M	256	cuda_fake_shm	aos	16	16	16	64	3	2.19095	0.0326477
4M	256	cuda_fake_shm	aos	16	16	16	64	4	2.19083	0.0326459
4M	256	cuda_fake_shm	aos	16	16	16	64	5	2.19154	0.0326564
4M	256	cuda_fake_shm	aos	16	16	16	256	1	2.20502	0.0328574
4M	256	cuda_fake_shm	aos	16	16	16	256	2	2.18139	0.0325052
4M	256	cuda_fake_shm	aos	16	16	16	256	3	2.17647	0.032432
4M	256	cuda_fake_shm	aos	16	16	16	256	4	2.17651	0.0324325
4M	256	cuda_fake_shm	aos	16	16	16	256	5	2.17914	0.0324717
4M	256	cuda_fake_shm	aos	16	16	16	1024	1	2.17125	0.0323541
4M	256	cuda_fake_shm	aos	16	16	16	1024	2	2.19142	0.0326547
4M	256	cuda_fake_shm	aos	16	16	16	1024	3	2.17676	0.0324363
4M	256	cuda_fake_shm	aos	16	16	16	1024	4	2.1722	0.0323683
4M	256	cuda_fake_shm	aos	16	16	16	1024	5	2.17124	0.032354
4M	256	cuda_fake_shm	aos	16	16	32	1	1	7.65712	0.1141
4M	256	cuda_fake_shm	aos	16	16	32	1	2	7.65625	0.114087
4M	256	cuda_fake_shm	aos	16	16	32	1	3	7.6559	0.114082
4M	256	cuda_fake_shm	aos	16	16	32	1	4	7.65559	0.114077
4M	256	cuda_fake_shm	aos	16	16	32	1	5	7.65462	0.114063
4M	256	cuda_fake_shm	aos	16	16	32	16	1	2.4304	0.0362158
4M	256	cuda_fake_shm	aos	16	16	32	16	2	2.43152	0.0362325
4M	256	cuda_fake_shm	aos	16	16	32	16	3	2.42892	0.0361938
4M	256	cuda_fake_shm	aos	16	16	32	16	4	2.43019	0.0362126
4M	256	cuda_fake_shm	aos	16	16	32	16	5	2.4294	0.0362008
4M	256	cuda_fake_shm	aos	16	16	32	64	1	2.19209	0.0326647
4M	256	cuda_fake_shm	aos	16	16	32	64	2	2.18961	0.0326277
4M	256	cuda_fake_shm	aos	16	16	32	64	3	2.18956	0.032627
4M	256	cuda_fake_shm	aos	16	16	32	64	4	2.19196	0.0326628
4M	256	cuda_fake_shm	aos	16	16	32	64	5	2.19145	0.0326552
4M	256	cuda_fake_shm	aos	16	16	32	256	1	2.18218	0.032517
4M	256	cuda_fake_shm	aos	16	16	32	256	2	2.20273	0.0328232
4M	256	cuda_fake_shm	aos	16	16	32	256	3	2.17511	0.0324116
4M	256	cuda_fake_shm	aos	16	16	32	256	4	2.20802	0.032902
4M	256	cuda_fake_shm	aos	16	16	32	256	5	2.1725	0.0323728
4M	256	cuda_fake_shm	aos	16	16	32	1024	1	2.1863	0.0325784
4M	256	cuda_fake_shm	aos	16	16	32	1024	2	2.18311	0.0325309
4M	256	cuda_fake_shm	aos	16	16	32	1024	3	2.18417	0.0325466
4M	256	cuda_fake_shm	aos	16	16	32	1024	4	2.17133	0.0323553
4M	256	cuda_fake_shm	aos	16	16	32	1024	5	2.17415	0.0323974
4M	256	cuda_fake_shm	aos	16	16	64	1	1	7.65285	0.114036
4M	256	cuda_fake_shm	aos	16	16	64	1	2	7.6555	0.114076
4M	256	cuda_fake_shm	aos	16	16	64	1	3	7.65489	0.114067
4M	256	cuda_fake_shm	aos	16	16	64	1	4	7.65635	0.114088
4M	256	cuda_fake_shm	aos	16	16	64	1	5	7.6567	0.114094
4M	256	cuda_fake_shm	aos	16	16	64	16	1	2.4308	0.0362217
4M	256	cuda_fake_shm	aos	16	16	64	16	2	2.42987	0.0362079
4M	256	cuda_fake_shm	aos	16	16	64	16	3	2.42981	0.036207
4M	256	cuda_fake_shm	aos	16	16	64	16	4	2.42969	0.0362052
4M	256	cuda_fake_shm	aos	16	16	64	16	5	2.43146	0.0362316
4M	256	cuda_fake_shm	aos	16	16	64	64	1	2.19194	0.0326624
4M	256	cuda_fake_shm	aos	16	16	64	64	2	2.19136	0.0326538
4M	256	cuda_fake_shm	aos	16	16	64	64	3	2.18843	0.0326102
4M	256	cuda_fake_shm	aos	16	16	64	64	4	2.19422	0.0326965
4M	256	cuda_fake_shm	aos	16	16	64	64	5	2.19103	0.0326488
4M	256	cuda_fake_shm	aos	16	16	64	256	1	2.17368	0.0323903
4M	256	cuda_fake_shm	aos	16	16	64	256	2	2.19793	0.0327517
4M	256	cuda_fake_shm	aos	16	16	64	256	3	2.18079	0.0324963
4M	256	cuda_fake_shm	aos	16	16	64	256	4	2.18857	0.0326122
4M	256	cuda_fake_shm	aos	16	16	64	256	5	2.19749	0.0327452
4M	256	cuda_fake_shm	aos	16	16	64	1024	1	2.17354	0.0323882
4M	256	cuda_fake_shm	aos	16	16	64	1024	2	2.17244	0.0323718
4M	256	cuda_fake_shm	aos	16	16	64	1024	3	2.17825	0.0324585
4M	256	cuda_fake_shm	aos	16	16	64	1024	4	2.1696	0.0323296
4M	256	cuda_fake_shm	aos	16	16	64	1024	5	2.18175	0.0325106
4M	256	cuda_fake_shm	aos	16	64	1	1	1	32.6469	0.486476
4M	256	cuda_fake_shm	aos	16	64	1	1	2	31.0557	0.462766
4M	256	cuda_fake_shm	aos	16	64	1	1	3	31.0603	0.462835
4M	256	cuda_fake_shm	aos	16	64	1	1	4	31.0616	0.462854
4M	256	cuda_fake_shm	aos	16	64	1	1	5	31.0579	0.462798
