N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_fake	aos	20	16	32	1	4	1.76349	0.0105112
8M	256	cuda_fake	aos	20	16	32	1	5	1.76204	0.0105026
8M	256	cuda_fake	aos	20	16	64	1	1	1.71789	0.0102394
8M	256	cuda_fake	aos	20	16	64	1	2	1.71737	0.0102363
8M	256	cuda_fake	aos	20	16	64	1	3	1.71756	0.0102375
8M	256	cuda_fake	aos	20	16	64	1	4	1.71718	0.0102352
8M	256	cuda_fake	aos	20	16	64	1	5	1.71707	0.0102345
8M	256	cuda_fake	aos	20	64	1	1	1	3.32675	0.019829
8M	256	cuda_fake	aos	20	64	1	1	2	3.32636	0.0198266
8M	256	cuda_fake	aos	20	64	1	1	3	3.10588	0.0185125
8M	256	cuda_fake	aos	20	64	1	1	4	3.10672	0.0185175
8M	256	cuda_fake	aos	20	64	1	1	5	3.10579	0.0185119
8M	256	cuda_fake	aos	20	64	2	1	1	1.59024	0.00947859
8M	256	cuda_fake	aos	20	64	2	1	2	1.59064	0.00948094
8M	256	cuda_fake	aos	20	64	2	1	3	1.5904	0.00947952
8M	256	cuda_fake	aos	20	64	2	1	4	1.54282	0.00919595
8M	256	cuda_fake	aos	20	64	2	1	5	1.54272	0.00919535
8M	256	cuda_fake	aos	20	64	4	1	1	3.01246	0.0179557
8M	256	cuda_fake	aos	20	64	4	1	2	3.01178	0.0179516
8M	256	cuda_fake	aos	20	64	4	1	3	3.01111	0.0179476
8M	256	cuda_fake	aos	20	64	4	1	4	3.01133	0.0179489
8M	256	cuda_fake	aos	20	64	4	1	5	2.94846	0.0175742
8M	256	cuda_fake	aos	20	64	8	1	1	1.51215	0.00901311
8M	256	cuda_fake	aos	20	64	8	1	2	1.51167	0.00901026
8M	256	cuda_fake	aos	20	64	8	1	3	1.75483	0.0104596
8M	256	cuda_fake	aos	20	64	8	1	4	1.76084	0.0104954
8M	256	cuda_fake	aos	20	64	8	1	5	1.76251	0.0105053
8M	256	cuda_fake	aos	20	64	16	1	1	1.6785	0.0100046
8M	256	cuda_fake	aos	20	64	16	1	2	1.678	0.0100016
8M	256	cuda_fake	aos	20	64	16	1	3	1.68329	0.0100332
8M	256	cuda_fake	aos	20	64	16	1	4	1.67894	0.0100073
8M	256	cuda_fake	aos	20	64	16	1	5	1.67784	0.0100007
8M	256	cuda_fake	aos	20	64	32	1	1	1.68035	0.0100156
8M	256	cuda_fake	aos	20	64	32	1	2	1.59646	0.00951561
8M	256	cuda_fake	aos	20	64	32	1	3	1.59659	0.00951644
8M	256	cuda_fake	aos	20	64	32	1	4	1.59555	0.00951023
8M	256	cuda_fake	aos	20	64	32	1	5	1.59776	0.00952342
8M	256	cuda_fake	aos	20	64	64	1	1	1.59984	0.00953577
8M	256	cuda_fake	aos	20	64	64	1	2	1.60064	0.00954055
8M	256	cuda_fake	aos	20	64	64	1	3	1.59951	0.0095338
8M	256	cuda_fake	aos	20	64	64	1	4	1.59986	0.00953588
8M	256	cuda_fake	aos	20	64	64	1	5	1.56435	0.00932425
8M	256	cuda_fake	aos	20	256	1	1	1	1.52945	0.00911621
8M	256	cuda_fake	aos	20	256	1	1	2	1.52899	0.00911346
8M	256	cuda_fake	aos	20	256	1	1	3	1.52886	0.00911274
8M	256	cuda_fake	aos	20	256	1	1	4	1.73389	0.0103348
8M	256	cuda_fake	aos	20	256	1	1	5	1.73441	0.0103379
8M	256	cuda_fake	aos	20	256	2	1	1	1.64048	0.00977805
8M	256	cuda_fake	aos	20	256	2	1	2	1.64124	0.00978256
8M	256	cuda_fake	aos	20	256	2	1	3	1.64162	0.00978481
8M	256	cuda_fake	aos	20	256	2	1	4	1.64029	0.0097769
8M	256	cuda_fake	aos	20	256	2	1	5	1.64055	0.00977845
8M	256	cuda_fake	aos	20	256	4	1	1	1.64045	0.00977787
8M	256	cuda_fake	aos	20	256	4	1	2	1.59456	0.00950429
8M	256	cuda_fake	aos	20	256	4	1	3	1.59483	0.00950591
8M	256	cuda_fake	aos	20	256	4	1	4	1.59445	0.00950368
8M	256	cuda_fake	aos	20	256	4	1	5	1.59497	0.00950675
8M	256	cuda_fake	aos	20	256	8	1	1	1.59577	0.0095115
8M	256	cuda_fake	aos	20	256	8	1	2	1.59477	0.00950559
8M	256	cuda_fake	aos	20	256	8	1	3	1.5189	0.00905335
8M	256	cuda_fake	aos	20	256	8	1	4	1.51653	0.00903924
8M	256	cuda_fake	aos	20	256	8	1	5	1.51637	0.00903828
8M	256	cuda_fake	aos	20	256	16	1	1	1.51782	0.00904692
8M	256	cuda_fake	aos	20	256	16	1	2	1.51755	0.00904531
8M	256	cuda_fake	aos	20	256	16	1	3	1.51723	0.00904342
8M	256	cuda_fake	aos	20	256	16	1	4	1.51782	0.00904694
8M	256	cuda_fake	aos	20	256	16	1	5	1.71695	0.0102338
8M	256	cuda_fake	aos	20	256	32	1	1	1.64769	0.00982098
8M	256	cuda_fake	aos	20	256	32	1	2	1.64297	0.00979288
8M	256	cuda_fake	aos	20	256	32	1	3	1.64262	0.00979076
8M	256	cuda_fake	aos	20	256	32	1	4	1.64365	0.00979692
8M	256	cuda_fake	aos	20	256	32	1	5	1.64382	0.00979793
8M	256	cuda_fake	aos	20	256	64	1	1	1.59995	0.00953642
8M	256	cuda_fake	aos	20	256	64	1	2	1.60183	0.00954765
8M	256	cuda_fake	aos	20	256	64	1	3	1.59938	0.00953305
8M	256	cuda_fake	aos	20	256	64	1	4	1.60903	0.00959059
8M	256	cuda_fake	aos	20	256	64	1	5	1.59958	0.00953426
8M	256	cuda_fake	aos	20	1024	1	1	1	1.00731	0.00600404
8M	256	cuda_fake	aos	20	1024	1	1	2	1.00609	0.00599676
8M	256	cuda_fake	aos	20	1024	1	1	3	1.00601	0.00599627
8M	256	cuda_fake	aos	20	1024	1	1	4	1.00629	0.00599794
8M	256	cuda_fake	aos	20	1024	1	1	5	1.00773	0.00600655
8M	256	cuda_fake	aos	20	1024	2	1	1	1.59445	0.00950363
8M	256	cuda_fake	aos	20	1024	2	1	2	1.59464	0.00950477
8M	256	cuda_fake	aos	20	1024	2	1	3	1.59508	0.0095074
8M	256	cuda_fake	aos	20	1024	2	1	4	1.56082	0.00930319
8M	256	cuda_fake	aos	20	1024	2	1	5	1.55961	0.00929599
8M	256	cuda_fake	aos	20	1024	4	1	1	1.55884	0.00929142
8M	256	cuda_fake	aos	20	1024	4	1	2	1.75483	0.0104596
8M	256	cuda_fake	aos	20	1024	4	1	3	1.76166	0.0105003
8M	256	cuda_fake	aos	20	1024	4	1	4	1.76185	0.0105015
8M	256	cuda_fake	aos	20	1024	4	1	5	1.67745	0.00999841
8M	256	cuda_fake	aos	20	1024	8	1	1	1.67915	0.0100085
8M	256	cuda_fake	aos	20	1024	8	1	2	1.67888	0.0100069
8M	256	cuda_fake	aos	20	1024	8	1	3	1.67904	0.0100079
8M	256	cuda_fake	aos	20	1024	8	1	4	1.67895	0.0100073
8M	256	cuda_fake	aos	20	1024	8	1	5	1.67966	0.0100115
8M	256	cuda_fake	aos	20	1024	16	1	1	1.67833	0.0100037
8M	256	cuda_fake	aos	20	1024	16	1	2	1.59639	0.0095152
8M	256	cuda_fake	aos	20	1024	16	1	3	1.59594	0.00951254
8M	256	cuda_fake	aos	20	1024	16	1	4	1.59549	0.00950989
8M	256	cuda_fake	aos	20	1024	16	1	5	1.59627	0.00951452
8M	256	cuda_fake	aos	20	1024	32	1	1	1.59822	0.00952612
8M	256	cuda_fake	aos	20	1024	32	1	2	1.59747	0.00952168
8M	256	cuda_fake	aos	20	1024	32	1	3	1.56193	0.00930985
8M	256	cuda_fake	aos	20	1024	32	1	4	1.5611	0.00930486
8M	256	cuda_fake	aos	20	1024	32	1	5	1.56139	0.0093066
8M	256	cuda_fake	aos	20	1024	64	1	1	1.56837	0.00934822
8M	256	cuda_fake	aos	20	1024	64	1	2	1.5669	0.00933945
8M	256	cuda_fake	aos	20	1024	64	1	3	1.56669	0.00933821
8M	256	cuda_fake	aos	20	1024	64	1	4	1.56875	0.00935045
8M	256	cuda_fake	aos	20	1024	64	1	5	1.56769	0.00934415
8M	256	cuda_fake	aos	20	4096	1	1	1	1.11695	0.00665753
8M	256	cuda_fake	aos	20	4096	1	1	2	1.11805	0.00666412
8M	256	cuda_fake	aos	20	4096	1	1	3	1.11797	0.00666363
8M	256	cuda_fake	aos	20	4096	1	1	4	1.11637	0.0066541
8M	256	cuda_fake	aos	20	4096	1	1	5	1.11758	0.00666129
8M	256	cuda_fake	aos	20	4096	2	1	1	1.71548	0.010225
8M	256	cuda_fake	aos	20	4096	2	1	2	1.71531	0.010224
8M	256	cuda_fake	aos	20	4096	2	1	3	1.71558	0.0102257
8M	256	cuda_fake	aos	20	4096	2	1	4	1.71602	0.0102283
8M	256	cuda_fake	aos	20	4096	2	1	5	1.71721	0.0102353
8M	256	cuda_fake	aos	20	4096	4	1	1	1.62918	0.00971068
8M	256	cuda_fake	aos	20	4096	4	1	2	1.64585	0.00981005
8M	256	cuda_fake	aos	20	4096	4	1	3	1.62883	0.00970858
8M	256	cuda_fake	aos	20	4096	4	1	4	1.62878	0.00970826
8M	256	cuda_fake	aos	20	4096	4	1	5	1.62975	0.00971409
8M	256	cuda_fake	aos	20	4096	8	1	1	1.63032	0.00971748
8M	256	cuda_fake	aos	20	4096	8	1	2	1.63079	0.00972029
8M	256	cuda_fake	aos	20	4096	8	1	3	1.6309	0.00972095
8M	256	cuda_fake	aos	20	4096	8	1	4	1.51732	0.00904393
8M	256	cuda_fake	aos	20	4096	8	1	5	1.51797	0.00904778
8M	256	cuda_fake	aos	20	4096	16	1	1	1.51973	0.00905829
8M	256	cuda_fake	aos	20	4096	16	1	2	1.5192	0.00905513
8M	256	cuda_fake	aos	20	4096	16	1	3	1.51908	0.00905445
8M	256	cuda_fake	aos	20	4096	16	1	4	1.51904	0.00905417
8M	256	cuda_fake	aos	20	4096	16	1	5	1.51966	0.00905789
8M	256	cuda_fake	aos	20	4096	32	1	1	1.77221	0.0105632
8M	256	cuda_fake	aos	20	4096	32	1	2	1.77116	0.0105569
8M	256	cuda_fake	aos	20	4096	32	1	3	1.77809	0.0105982
8M	256	cuda_fake	aos	20	4096	32	1	4	1.77812	0.0105984
8M	256	cuda_fake	aos	20	4096	32	1	5	1.77951	0.0106067
8M	256	cuda_fake	aos	20	4096	64	1	1	1.74648	0.0104098
8M	256	cuda_fake	aos	20	4096	64	1	2	1.74662	0.0104106
8M	256	cuda_fake	aos	20	4096	64	1	3	1.74841	0.0104213
8M	256	cuda_fake	aos	20	4096	64	1	4	1.7465	0.01041
8M	256	cuda_fake	aos	20	4096	64	1	5	1.74922	0.0104261
8M	256	cuda_fake	aos	32	16	1	1	1	13.2555	0.0493805
8M	256	cuda_fake	aos	32	16	1	1	2	12.3749	0.0461
8M	256	cuda_fake	aos	32	16	1	1	3	12.3747	0.0460994
8M	256	cuda_fake	aos	32	16	1	1	4	11.6096	0.0432491
8M	256	cuda_fake	aos	32	16	1	1	5	11.6089	0.0432465
8M	256	cuda_fake	aos	32	16	2	1	1	5.81602	0.0216664
8M	256	cuda_fake	aos	32	16	2	1	2	5.81649	0.0216681
8M	256	cuda_fake	aos	32	16	2	1	3	5.81582	0.0216656
8M	256	cuda_fake	aos	32	16	2	1	4	6.71829	0.0250276
8M	256	cuda_fake	aos	32	16	2	1	5	6.71819	0.0250272
8M	256	cuda_fake	aos	32	16	4	1	1	5.95457	0.0221825
8M	256	cuda_fake	aos	32	16	4	1	2	5.95534	0.0221854
8M	256	cuda_fake	aos	32	16	4	1	3	5.81586	0.0216658
8M	256	cuda_fake	aos	32	16	4	1	4	5.81568	0.0216651
8M	256	cuda_fake	aos	32	16	4	1	5	5.81549	0.0216644
8M	256	cuda_fake	aos	32	16	8	1	1	2.91913	0.0108746
8M	256	cuda_fake	aos	32	16	8	1	2	2.91849	0.0108722
8M	256	cuda_fake	aos	32	16	8	1	3	2.91887	0.0108736
8M	256	cuda_fake	aos	32	16	8	1	4	2.92351	0.0108909
8M	256	cuda_fake	aos	32	16	8	1	5	2.91881	0.0108734
8M	256	cuda_fake	aos	32	16	16	1	1	2.91964	0.0108765
8M	256	cuda_fake	aos	32	16	16	1	2	2.91862	0.0108727
8M	256	cuda_fake	aos	32	16	16	1	3	2.91939	0.0108756
8M	256	cuda_fake	aos	32	16	16	1	4	3.45264	0.0128621
8M	256	cuda_fake	aos	32	16	16	1	5	3.45422	0.012868
8M	256	cuda_fake	aos	32	16	32	1	1	2.4379	0.0090819
8M	256	cuda_fake	aos	32	16	32	1	2	2.43857	0.00908438
8M	256	cuda_fake	aos	32	16	32	1	3	2.36132	0.0087966
8M	256	cuda_fake	aos	32	16	32	1	4	2.36015	0.00879224
8M	256	cuda_fake	aos	32	16	32	1	5	2.36026	0.00879265
8M	256	cuda_fake	aos	32	16	64	1	1	2.36206	0.00879935
8M	256	cuda_fake	aos	32	16	64	1	2	2.36269	0.00880172
8M	256	cuda_fake	aos	32	16	64	1	3	2.3626	0.00880137
8M	256	cuda_fake	aos	32	16	64	1	4	2.36345	0.00880453
8M	256	cuda_fake	aos	32	16	64	1	5	2.36264	0.00880153
8M	256	cuda_fake	aos	32	64	1	1	1	2.91471	0.0108582
8M	256	cuda_fake	aos	32	64	1	1	2	2.9143	0.0108566
8M	256	cuda_fake	aos	32	64	1	1	3	2.91445	0.0108572
8M	256	cuda_fake	aos	32	64	1	1	4	3.44916	0.0128491
8M	256	cuda_fake	aos	32	64	1	1	5	3.44822	0.0128456
8M	256	cuda_fake	aos	32	64	2	1	1	2.38895	0.00889953
8M	256	cuda_fake	aos	32	64	2	1	2	2.38935	0.00890101
8M	256	cuda_fake	aos	32	64	2	1	3	2.3896	0.00890195
8M	256	cuda_fake	aos	32	64	2	1	4	2.39451	0.00892025
8M	256	cuda_fake	aos	32	64	2	1	5	2.38978	0.00890261
8M	256	cuda_fake	aos	32	64	4	1	1	2.91784	0.0108698
8M	256	cuda_fake	aos	32	64	4	1	2	2.91758	0.0108688
8M	256	cuda_fake	aos	32	64	4	1	3	2.91769	0.0108692
8M	256	cuda_fake	aos	32	64	4	1	4	2.91759	0.0108689
8M	256	cuda_fake	aos	32	64	4	1	5	2.91833	0.0108716
8M	256	cuda_fake	aos	32	64	8	1	1	2.36005	0.00879188
8M	256	cuda_fake	aos	32	64	8	1	2	2.36012	0.00879215
8M	256	cuda_fake	aos	32	64	8	1	3	2.80669	0.0104558
8M	256	cuda_fake	aos	32	64	8	1	4	2.80616	0.0104538
8M	256	cuda_fake	aos	32	64	8	1	5	2.43799	0.0090822
8M	256	cuda_fake	aos	32	64	16	1	1	2.43831	0.00908339
8M	256	cuda_fake	aos	32	64	16	1	2	2.43853	0.00908423
8M	256	cuda_fake	aos	32	64	16	1	3	2.38277	0.00887649
8M	256	cuda_fake	aos	32	64	16	1	4	2.3835	0.00887923
8M	256	cuda_fake	aos	32	64	16	1	5	2.38332	0.00887856
8M	256	cuda_fake	aos	32	64	32	1	1	2.36198	0.00879906
8M	256	cuda_fake	aos	32	64	32	1	2	2.36171	0.00879805
8M	256	cuda_fake	aos	32	64	32	1	3	2.36143	0.00879702
8M	256	cuda_fake	aos	32	64	32	1	4	2.36237	0.00880053
8M	256	cuda_fake	aos	32	64	32	1	5	2.36253	0.00880112
8M	256	cuda_fake	aos	32	64	64	1	1	2.36444	0.00880821
8M	256	cuda_fake	aos	32	64	64	1	2	2.81006	0.0104683
8M	256	cuda_fake	aos	32	64	64	1	3	2.81253	0.0104775
8M	256	cuda_fake	aos	32	64	64	1	4	2.44284	0.0091003
8M	256	cuda_fake	aos	32	64	64	1	5	2.44237	0.00909853
8M	256	cuda_fake	aos	32	256	1	1	1	1.53391	0.00571427
8M	256	cuda_fake	aos	32	256	1	1	2	1.533	0.00571089
8M	256	cuda_fake	aos	32	256	1	1	3	1.53312	0.00571131
8M	256	cuda_fake	aos	32	256	1	1	4	1.53247	0.00570891
8M	256	cuda_fake	aos	32	256	1	1	5	1.49616	0.00557363
8M	256	cuda_fake	aos	32	256	2	1	1	2.36032	0.00879287
8M	256	cuda_fake	aos	32	256	2	1	2	2.35985	0.00879114
8M	256	cuda_fake	aos	32	256	2	1	3	2.35983	0.00879107
8M	256	cuda_fake	aos	32	256	2	1	4	2.36037	0.00879306
8M	256	cuda_fake	aos	32	256	2	1	5	2.36016	0.00879228
8M	256	cuda_fake	aos	32	256	4	1	1	2.3613	0.00879651
8M	256	cuda_fake	aos	32	256	4	1	2	2.79382	0.0104078
8M	256	cuda_fake	aos	32	256	4	1	3	2.7926	0.0104032
8M	256	cuda_fake	aos	32	256	4	1	4	2.43811	0.00908267
8M	256	cuda_fake	aos	32	256	4	1	5	2.43808	0.00908256
8M	256	cuda_fake	aos	32	256	8	1	1	2.3605	0.00879355
8M	256	cuda_fake	aos	32	256	8	1	2	2.36107	0.00879567
8M	256	cuda_fake	aos	32	256	8	1	3	2.36096	0.00879526
8M	256	cuda_fake	aos	32	256	8	1	4	2.36181	0.00879841
8M	256	cuda_fake	aos	32	256	8	1	5	2.3612	0.00879615
8M	256	cuda_fake	aos	32	256	16	1	1	2.36142	0.00879697
8M	256	cuda_fake	aos	32	256	16	1	2	2.36087	0.00879493
8M	256	cuda_fake	aos	32	256	16	1	3	2.36116	0.00879602
8M	256	cuda_fake	aos	32	256	16	1	4	2.36205	0.00879933
8M	256	cuda_fake	aos	32	256	16	1	5	2.36304	0.00880302
8M	256	cuda_fake	aos	32	256	32	1	1	2.80828	0.0104617
8M	256	cuda_fake	aos	32	256	32	1	2	2.80811	0.010461
8M	256	cuda_fake	aos	32	256	32	1	3	2.48332	0.00925109
8M	256	cuda_fake	aos	32	256	32	1	4	2.48391	0.0092533
8M	256	cuda_fake	aos	32	256	32	1	5	2.48361	0.00925218
8M	256	cuda_fake	aos	32	256	64	1	1	2.36606	0.00881428
8M	256	cuda_fake	aos	32	256	64	1	2	2.36619	0.00881473
8M	256	cuda_fake	aos	32	256	64	1	3	2.36524	0.00881119
8M	256	cuda_fake	aos	32	256	64	1	4	2.36581	0.00881334
8M	256	cuda_fake	aos	32	256	64	1	5	2.36567	0.00881281
8M	256	cuda_fake	aos	32	1024	1	1	1	1.49682	0.00557608
8M	256	cuda_fake	aos	32	1024	1	1	2	1.49707	0.00557704
8M	256	cuda_fake	aos	32	1024	1	1	3	1.49731	0.00557791
8M	256	cuda_fake	aos	32	1024	1	1	4	1.49718	0.00557743
8M	256	cuda_fake	aos	32	1024	1	1	5	1.497	0.00557675
8M	256	cuda_fake	aos	32	1024	2	1	1	2.80595	0.010453
8M	256	cuda_fake	aos	32	1024	2	1	2	2.73125	0.0101747
8M	256	cuda_fake	aos	32	1024	2	1	3	2.73202	0.0101776
8M	256	cuda_fake	aos	32	1024	2	1	4	2.73237	0.0101789
8M	256	cuda_fake	aos	32	1024	2	1	5	2.73111	0.0101742
8M	256	cuda_fake	aos	32	1024	4	1	1	2.35916	0.00878854
8M	256	cuda_fake	aos	32	1024	4	1	2	2.3602	0.00879243
8M	256	cuda_fake	aos	32	1024	4	1	3	2.3644	0.00880808
8M	256	cuda_fake	aos	32	1024	4	1	4	2.36009	0.00879202
8M	256	cuda_fake	aos	32	1024	4	1	5	2.36059	0.00879388
8M	256	cuda_fake	aos	32	1024	8	1	1	2.36122	0.00879623
8M	256	cuda_fake	aos	32	1024	8	1	2	2.36062	0.00879398
8M	256	cuda_fake	aos	32	1024	8	1	3	2.3601	0.00879205
8M	256	cuda_fake	aos	32	1024	8	1	4	2.36139	0.00879687
8M	256	cuda_fake	aos	32	1024	8	1	5	2.36036	0.00879303
8M	256	cuda_fake	aos	32	1024	16	1	1	2.67206	0.00995419
8M	256	cuda_fake	aos	32	1024	16	1	2	2.67125	0.00995119
8M	256	cuda_fake	aos	32	1024	16	1	3	2.67211	0.00995438
8M	256	cuda_fake	aos	32	1024	16	1	4	2.6715	0.0099521
8M	256	cuda_fake	aos	32	1024	16	1	5	2.36098	0.00879534
8M	256	cuda_fake	aos	32	1024	32	1	1	2.363	0.00880286
8M	256	cuda_fake	aos	32	1024	32	1	2	2.36468	0.00880912
8M	256	cuda_fake	aos	32	1024	32	1	3	2.36346	0.00880458
8M	256	cuda_fake	aos	32	1024	32	1	4	2.36367	0.00880536
8M	256	cuda_fake	aos	32	1024	32	1	5	2.36378	0.00880577
8M	256	cuda_fake	aos	32	1024	64	1	1	2.37479	0.0088468
8M	256	cuda_fake	aos	32	1024	64	1	2	2.37447	0.00884557
8M	256	cuda_fake	aos	32	1024	64	1	3	2.37549	0.00884941
8M	256	cuda_fake	aos	32	1024	64	1	4	2.3751	0.00884792
8M	256	cuda_fake	aos	32	1024	64	1	5	2.82077	0.0105082
8M	256	cuda_fake	aos	32	4096	1	1	1	1.67299	0.00623238
8M	256	cuda_fake	aos	32	4096	1	1	2	1.67261	0.00623094
8M	256	cuda_fake	aos	32	4096	1	1	3	1.67371	0.00623505
8M	256	cuda_fake	aos	32	4096	1	1	4	1.67312	0.00623286
8M	256	cuda_fake	aos	32	4096	1	1	5	1.6735	0.00623425
8M	256	cuda_fake	aos	32	4096	2	1	1	2.67068	0.00994906
8M	256	cuda_fake	aos	32	4096	2	1	2	2.5395	0.00946036
8M	256	cuda_fake	aos	32	4096	2	1	3	2.53973	0.00946124
8M	256	cuda_fake	aos	32	4096	2	1	4	2.54027	0.00946324
8M	256	cuda_fake	aos	32	4096	2	1	5	2.36092	0.00879511
8M	256	cuda_fake	aos	32	4096	4	1	1	2.36019	0.0087924
8M	256	cuda_fake	aos	32	4096	4	1	2	2.36146	0.00879711
8M	256	cuda_fake	aos	32	4096	4	1	3	2.36053	0.00879366
8M	256	cuda_fake	aos	32	4096	4	1	4	2.8067	0.0104558
8M	256	cuda_fake	aos	32	4096	4	1	5	2.80704	0.010457
8M	256	cuda_fake	aos	32	4096	8	1	1	2.61518	0.00974232
8M	256	cuda_fake	aos	32	4096	8	1	2	2.61491	0.00974131
8M	256	cuda_fake	aos	32	4096	8	1	3	2.61545	0.00974331
8M	256	cuda_fake	aos	32	4096	8	1	4	2.36341	0.00880437
8M	256	cuda_fake	aos	32	4096	8	1	5	2.36262	0.00880144
8M	256	cuda_fake	aos	32	4096	16	1	1	2.37188	0.00883592
8M	256	cuda_fake	aos	32	4096	16	1	2	2.37137	0.00883403
8M	256	cuda_fake	aos	32	4096	16	1	3	2.37112	0.0088331
8M	256	cuda_fake	aos	32	4096	16	1	4	2.37108	0.00883298
8M	256	cuda_fake	aos	32	4096	16	1	5	2.37027	0.00882995
8M	256	cuda_fake	aos	32	4096	32	1	1	2.38722	0.0088931
8M	256	cuda_fake	aos	32	4096	32	1	2	2.38701	0.00889231
8M	256	cuda_fake	aos	32	4096	32	1	3	2.38666	0.00889101
8M	256	cuda_fake	aos	32	4096	32	1	4	2.81969	0.0105042
8M	256	cuda_fake	aos	32	4096	32	1	5	2.81962	0.0105039
8M	256	cuda_fake	aos	32	4096	64	1	1	2.40554	0.00896132
8M	256	cuda_fake	aos	32	4096	64	1	2	2.40666	0.00896549
8M	256	cuda_fake	aos	32	4096	64	1	3	2.40623	0.00896391
8M	256	cuda_fake	aos	32	4096	64	1	4	2.40457	0.00895771
8M	256	cuda_fake	aos	32	4096	64	1	5	2.40603	0.00896315
8M	256	cuda_fake	aos	50	16	1	1	1	11.6081	0.0276759
8M	256	cuda_fake	aos	50	16	1	1	2	11.6097	0.0276796
8M	256	cuda_fake	aos	50	16	1	1	3	11.609	0.0276779
8M	256	cuda_fake	aos	50	16	1	1	4	11.6076	0.0276746
8M	256	cuda_fake	aos	50	16	1	1	5	11.607	0.0276734
8M	256	cuda_fake	aos	50	16	2	1	1	6.88239	0.0164089
8M	256	cuda_fake	aos	50	16	2	1	2	6.88414	0.0164131
8M	256	cuda_fake	aos	50	16	2	1	3	6.50984	0.0155207
8M	256	cuda_fake	aos	50	16	2	1	4	5.81569	0.0138657
8M	256	cuda_fake	aos	50	16	2	1	5	5.8147	0.0138633
8M	256	cuda_fake	aos	50	16	4	1	1	3.67439	0.00876042
8M	256	cuda_fake	aos	50	16	4	1	2	3.67433	0.00876029
8M	256	cuda_fake	aos	50	16	4	1	3	3.67399	0.00875947
8M	256	cuda_fake	aos	50	16	4	1	4	3.67409	0.00875971
8M	256	cuda_fake	aos	50	16	4	1	5	3.67342	0.00875813
8M	256	cuda_fake	aos	50	16	8	1	1	4.34967	0.0103704
8M	256	cuda_fake	aos	50	16	8	1	2	3.95371	0.00942637
8M	256	cuda_fake	aos	50	16	8	1	3	3.67438	0.00876041
8M	256	cuda_fake	aos	50	16	8	1	4	3.67674	0.00876604
8M	256	cuda_fake	aos	50	16	8	1	5	3.67423	0.00876004
8M	256	cuda_fake	aos	50	16	16	1	1	3.67455	0.00876082
8M	256	cuda_fake	aos	50	16	16	1	2	3.67416	0.00875989
8M	256	cuda_fake	aos	50	16	16	1	3	3.67481	0.00876144
8M	256	cuda_fake	aos	50	16	16	1	4	3.67472	0.00876121
8M	256	cuda_fake	aos	50	16	16	1	5	3.67419	0.00875995
8M	256	cuda_fake	aos	50	16	32	1	1	3.95502	0.00942949
8M	256	cuda_fake	aos	50	16	32	1	2	3.6751	0.00876211
8M	256	cuda_fake	aos	50	16	32	1	3	3.67472	0.00876121
8M	256	cuda_fake	aos	50	16	32	1	4	3.67545	0.00876297
8M	256	cuda_fake	aos	50	16	32	1	5	3.67535	0.00876272
8M	256	cuda_fake	aos	50	16	64	1	1	3.67732	0.00876742
8M	256	cuda_fake	aos	50	16	64	1	2	3.67771	0.00876835
8M	256	cuda_fake	aos	50	16	64	1	3	3.67852	0.00877028
8M	256	cuda_fake	aos	50	16	64	1	4	3.67761	0.0087681
8M	256	cuda_fake	aos	50	16	64	1	5	4.3529	0.0103781
8M	256	cuda_fake	aos	50	64	1	1	1	2.91557	0.00695126
8M	256	cuda_fake	aos	50	64	1	1	2	2.91571	0.0069516
8M	256	cuda_fake	aos	50	64	1	1	3	2.91473	0.00694926
8M	256	cuda_fake	aos	50	64	1	1	4	2.91537	0.00695078
8M	256	cuda_fake	aos	50	64	1	1	5	2.91492	0.0069497
8M	256	cuda_fake	aos	50	64	2	1	1	3.67327	0.00875776
8M	256	cuda_fake	aos	50	64	2	1	2	3.67523	0.00876243
8M	256	cuda_fake	aos	50	64	2	1	3	3.67454	0.00876078
8M	256	cuda_fake	aos	50	64	2	1	4	4.3501	0.0103714
8M	256	cuda_fake	aos	50	64	2	1	5	4.3707	0.0104206
8M	256	cuda_fake	aos	50	64	4	1	1	4.34971	0.0103705
8M	256	cuda_fake	aos	50	64	4	1	2	4.34889	0.0103686
8M	256	cuda_fake	aos	50	64	4	1	3	4.34966	0.0103704
8M	256	cuda_fake	aos	50	64	4	1	4	4.06887	0.00970094
8M	256	cuda_fake	aos	50	64	4	1	5	3.67491	0.00876166
8M	256	cuda_fake	aos	50	64	8	1	1	3.67477	0.00876133
8M	256	cuda_fake	aos	50	64	8	1	2	3.67535	0.00876271
8M	256	cuda_fake	aos	50	64	8	1	3	3.67488	0.0087616
8M	256	cuda_fake	aos	50	64	8	1	4	3.67549	0.00876306
8M	256	cuda_fake	aos	50	64	8	1	5	3.67438	0.0087604
8M	256	cuda_fake	aos	50	64	16	1	1	3.67529	0.00876258
8M	256	cuda_fake	aos	50	64	16	1	2	4.34994	0.0103711
8M	256	cuda_fake	aos	50	64	16	1	3	3.95452	0.0094283
8M	256	cuda_fake	aos	50	64	16	1	4	3.67528	0.00876256
8M	256	cuda_fake	aos	50	64	16	1	5	3.677	0.00876665
8M	256	cuda_fake	aos	50	64	32	1	1	3.67636	0.00876511
8M	256	cuda_fake	aos	50	64	32	1	2	3.67551	0.0087631
